In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575686059382,2500.058,66:67:26:2c:0b:bd,90.00B,90.00B,23.75748062133789,17.750611066818237
Both,1575686059413,2500.008,36:4d:e3:4c:fc:04,90.00B,90.00B,23.73067855834961,17.723940134048462
Both,1575686059416,2500.01,96:c5:28:f0:2e:b4,90.00B,90.00B,23.726699113845825,17.71996283531189
Both,1575686059384,2500.01,9a:d4:f8:20:b7:3b,90.00B,90.00B,23.758598804473877,17.75185203552246
Both,1575686059351,2500.012,fa:91:97:70:b0:4e,90.00B,266.00B,23.803016185760498,17.796295404434204
Both,1575686059350,2500.01,6a:ba:ee:8b:6a:40,90.00B,90.00B,23.806334733963013,17.79960346221924
Both,1575686059419,2500.004,42:8f:ea:00:dd:35,90.00B,90.00B,23.73799157142639,17.731201171875
Both,1575686059433,2500.01,d2:ff:c4:f2:c5:a1,90.00B,90.00B,23.728331804275513,17.726426362991333
Both,1575686059450,2500.004,ea:66:d6:ee:21:fc,90.00B,90.00B,23.713533878326416,17.70684266090393
Both,1575686059444,2500.012,b6:0d:bf:62:e5:e4,90.00B,90.00B,23.723384380340576,17.71597385406494
Both,1575686059661,2500.01,c6:88:0e:04:44:00,90.00B,90.00B,23.504647970199585,17.497926950454712
Both,1575686059427,2500.012,22:89:86:ac:c9:0a,90.00B,90.00B,23.756754636764526,17.749815225601196
Both,1575686059431,2500.01,fe:e2:ea:1b:e9:78,90.00B,90.00B,23.752828121185303,17.746023654937744
Both,1575686059374,2500.01,76:67:de:5e:e9:7c,90.00B,90.00B,23.81437587738037,17.80760908126831
Both,1575686059472,2499.998,c6:7a:da:3f:2e:3f,90.00B,90.00B,23.726356267929077,17.719645261764526
Both,1575686059389,2499.998,6a:d4:b2:36:8b:9a,90.00B,90.00B,23.821699619293213,17.814953565597534
Both,1575686059418,2500.012,3a:e2:3a:29:a0:ec,90.00B,90.00B,23.795823097229004,17.788702249526978
Both,1575686059388,2500.002,0e:9d:81:2b:91:a3,90.00B,90.00B,23.82537841796875,17.818657398223877
Both,1575686059397,2500.012,6a:aa:4b:ad:ec:29,90.00B,90.00B,23.821200370788574,17.81448745727539
Both,1575686059470,2500.008,8a:ab:54:71:6a:9a,90.00B,266.00B,23.749876260757446,17.743064880371094
Both,1575686059416,2500.014,86:07:bc:96:f9:60,176.00B,90.00B,23.80532932281494,17.798577308654785
Both,1575686059370,2500.012,b2:0e:52:09:1e:56,90.00B,90.00B,23.85967254638672,17.852956533432007
Both,1575686059358,2500.012,e2:93:d5:86:97:e8,90.00B,90.00B,23.88689374923706,17.879589319229126
Both,1575686059440,2500.002,22:cb:13:ad:e3:c9,90.00B,90.00B,23.81374430656433,17.8070068359375
Both,1575686059397,2500.002,42:28:8a:99:1c:fe,90.00B,176.00B,23.867860555648804,17.86113166809082
Both,1575686059506,2500.012,ca:01:26:2d:c4:a5,90.00B,90.00B,23.758105039596558,17.75138568878174
Both,1575686059368,2500.004,42:9d:8e:4f:66:0d,90.00B,90.00B,23.89780306816101,17.891077518463135
Both,1575686059479,2499.998,1e:49:70:bf:5a:7d,90.00B,180.00B,23.815938234329224,17.809216499328613
Both,1575686059397,2500.012,f6:bb:f4:9e:4f:5c,90.00B,90.00B,23.89956784248352,17.892848014831543
