In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575694835596,7.22,2019-12-07 05:00:34,2000.189,eth0,192.168.1.1,25:88:90:2c:2f:78,1,38.92424201965332,32.9225959777832
Both,1575694837536,7.42,2019-12-07 05:00:35,2000.182,eth2,169.254.8.1,a7:7f:24:6a:4f:af,1,37.8671190738678,31.864983081817627
Both,1575694837219,7.75,2019-12-07 05:00:35,2000.186,eth2,169.254.8.1,89:a6:61:03:cb:5c,1,38.335564374923706,32.332396507263184
Both,1575694837097,7.72,2019-12-07 05:00:35,2000.189,eth2,169.254.8.1,5b:ce:30:08:2e:d2,1,38.44594383239746,32.44366908073425
Both,1575694838667,8.94,2019-12-07 05:00:35,2000.175,lo,127.0.0.1,2b:f6:d6:07:56:fb,1,36.92144751548767,30.919027090072632
Both,1575694837619,7.37,2019-12-07 05:00:35,2000.182,eth0,192.168.1.1,cb:b0:06:59:2d:8a,1,37.98719310760498,31.977206468582153
Both,1575694837240,7.73,2019-12-07 05:00:35,2000.186,eth0,192.168.1.1,85:9b:a4:9a:99:75,1,38.52332615852356,32.52079963684082
Both,1575694837191,7.39,2019-12-07 05:00:35,2000.189,eth1,169.254.8.130,47:6f:d8:ca:b2:30,1,38.66579270362854,32.663665771484375
Both,1575694839112,9.38,2019-12-07 05:00:35,2000.161,eth0,192.168.1.1,4d:b1:7b:d8:ff:7b,1,36.853453397750854,30.84506845474243
Both,1575694837669,7.95,2019-12-07 05:00:35,2000.197,eth0,192.168.1.1,ad:88:26:b6:61:2b,1,38.307390213012695,32.305410623550415
Both,1575694837289,7.35,2019-12-07 05:00:35,2000.189,lo,127.0.0.1,e7:20:09:a7:2e:2b,1,38.749170780181885,32.747100830078125
Both,1575694837680,7.34,2019-12-07 05:00:35,2000.186,eth0,192.168.1.1,73:13:c4:18:e0:83,1,38.43449640274048,32.42899250984192
Both,1575694837709,7.94,2019-12-07 05:00:35,2000.197,lo,127.0.0.1,c3:0e:7e:cd:b0:f8,1,38.41383981704712,32.41200494766235
Both,1575694838501,7.53,2019-12-07 05:00:36,2000.171,lo,127.0.0.1,17:f8:ee:02:5e:fa,1,37.61167931556702,31.6095769405365
Both,1575694838306,8.10,2019-12-07 05:00:36,2000.171,eth0,192.168.1.1,9f:cd:d1:e2:71:77,1,37.97285485267639,31.970601081848145
Both,1575694838105,8.69,2019-12-07 05:00:35,2000.175,lo,127.0.0.1,d9:ba:3f:fa:49:0e,1,38.22579908370972,32.22368288040161
Both,1575694837928,8.02,2019-12-07 05:00:35,2000.167,eth1,169.254.8.130,6f:b7:22:15:b5:73,1,38.42983031272888,32.4276704788208
Both,1575694838188,8.30,2019-12-07 05:00:35,2000.171,eth1,169.254.8.130,11:82:ca:2e:c7:1c,1,38.2035813331604,32.19902420043945
Both,1575694837175,7.70,2019-12-07 05:00:35,2000.178,eth0,192.168.1.1,91:8e:54:13:e2:dd,1,39.26931571960449,33.26473784446716
Both,1575694838259,7.15,2019-12-07 05:00:36,2000.197,eth2,169.254.8.1,8f:a5:96:ab:36:00,1,38.21020770072937,32.20671486854553
Both,1575694838275,8.40,2019-12-07 05:00:35,2000.182,eth2,169.254.8.1,3b:fc:09:02:dc:fb,1,38.290398836135864,32.288156509399414
Both,1575694838371,8.21,2019-12-07 05:00:35,2000.182,lo,127.0.0.1,c7:8d:10:41:55:5c,1,38.22431755065918,32.21801710128784
Both,1575694838434,7.74,2019-12-07 05:00:36,2000.175,eth2,169.254.8.1,93:96:da:ed:b0:cb,1,38.16118097305298,32.15885877609253
Both,1575694838159,8.69,2019-12-07 05:00:35,2000.175,eth2,169.254.8.1,6d:87:0a:86:0e:c7,1,38.44096040725708,32.43893218040466
Both,1575694838617,8.64,2019-12-07 05:00:35,2000.115,eth0,192.168.1.1,e3:45:d5:46:a9:74,1,38.06960391998291,32.067145586013794
Both,1575694837816,7.71,2019-12-07 05:00:35,2000.156,lo,127.0.0.1,3b:2e:ee:9f:9d:4c,1,38.8744421005249,32.872536182403564
Both,1575694838641,7.72,2019-12-07 05:00:36,2000.182,eth2,169.254.8.1,e7:24:cd:b6:8d:8f,1,38.056215047836304,32.05319571495056
Both,1575694837503,7.50,2019-12-07 05:00:35,2000.146,lo,127.0.0.1,2f:05:29:e2:f1:63,1,39.21790957450867,33.21547603607178
