start_time,MAC Addr,IP,imax_rdseed_value,iavg_rdseed_value,imax_rdrand_value,iavg_rdrand_value,fmax_rdseed_value,favg_rdseed_value,fmax_rdrand_value,favg_rdrand_value
1575514379780,11:65:f7:3e:fe:5e,localhost,0,0,0.00273895263671875,1.423954963684082e-05,0,0,0.000492095947265625,1.0639095306396485e-05
1575514380461,95:f6:e4:41:2d:aa,localhost,0.0002732276916503906,1.5046977996826173e-05,0,0,0.0013768672943115234,1.8214178085327147e-05,0,0
1575514380142,a5:80:50:a0:b6:01,localhost,0.00199127197265625,2.0283222198486328e-05,0,0,0.002481222152709961,1.9302940368652344e-05,0,0
1575514379979,d9:c2:22:34:2a:94,localhost,0.005330324172973633,1.965060234069824e-05,0,0,0.004306793212890625,1.8366098403930664e-05,0,0
1575514380583,a7:c2:c8:8d:c9:e5,localhost,0.0007145404815673828,1.6127490997314455e-05,0,0,0.0005347728729248047,1.696639060974121e-05,0,0
1575514379943,b9:12:8e:34:62:a6,localhost,0.00503849983215332,2.1667003631591797e-05,0,0,0.0033347606658935547,2.0332479476928713e-05,0,0
1575514380571,df:11:6f:e3:8e:ab,localhost,0,0,0.0025358200073242188,9.512281417846679e-06,0,0,0.0017101764678955078,1.0513210296630859e-05
1575514376825,c5:0f:14:11:ae:bc,localhost,0.010216474533081055,3.3854150772094724e-05,0,0,0.006562709808349609,2.0121526718139647e-05,0,0
1575514380535,ed:d0:ff:ad:08:51,localhost,0.0007345676422119141,1.729583740234375e-05,0,0,0.0008854866027832031,2.2733354568481445e-05,0,0
1575514379507,e5:78:22:a8:76:94,localhost,0.0018167495727539062,2.0506954193115234e-05,0,0,0.010434389114379883,2.6273775100708007e-05,0,0
1575514380706,0f:55:4b:82:16:f6,localhost,0,0,0.0004687309265136719,9.551286697387695e-06,0,0,0.0004565715789794922,1.0349416732788086e-05
1575514380044,b1:96:75:20:33:50,localhost,0.0052416324615478516,2.17374324798584e-05,0,0,0.0036554336547851562,2.2340011596679688e-05,0,0
1575514380174,03:d2:bc:db:f4:28,localhost,0.007546186447143555,1.5546178817749023e-05,0,0,0.0018658638000488281,2.023301124572754e-05,0,0
1575514380929,89:22:ad:d1:a9:a6,localhost,0,0,0.0013992786407470703,1.0407781600952148e-05,0,0,0.0009267330169677734,9.779500961303711e-06
1575514380211,fb:b2:56:99:65:1c,localhost,0.0018589496612548828,2.1164655685424805e-05,0,0,0.001129150390625,1.946558952331543e-05,0,0
1575514380495,2f:37:cc:d1:70:bd,localhost,0.000591278076171875,1.6186952590942383e-05,0,0,0.007418155670166016,2.5916528701782228e-05,0,0
1575514380786,97:cd:c6:11:38:3c,localhost,0,0,0.00041937828063964844,9.634971618652344e-06,0,0,0.0012912750244140625,1.044168472290039e-05
1575514379378,11:ac:31:f3:32:10,localhost,0,0,0.0030264854431152344,1.5378570556640624e-05,0,0,0.003648519515991211,1.3616943359375e-05
1575514380487,9d:df:24:36:40:0b,localhost,0.0006296634674072266,1.5828227996826173e-05,0,0,0.00626373291015625,2.6207208633422853e-05,0,0
1575514380105,0d:e2:c3:ff:09:a4,localhost,0,0,0.0016338825225830078,1.1297130584716797e-05,0,0,0.0012264251708984375,1.08856201171875e-05
1575514380450,13:63:57:90:b6:05,localhost,0.003314971923828125,1.6272640228271483e-05,0,0,0.003917217254638672,1.992659568786621e-05,0,0
1575514380354,8f:87:ae:d4:e2:00,localhost,0.0028984546661376953,1.825366020202637e-05,0,0,0.0018432140350341797,2.0020008087158203e-05,0,0
1575514380091,2b:02:f3:e5:5d:a6,localhost,0,0,0.0006544589996337891,9.993648529052735e-06,0,0,0.003621339797973633,1.1734771728515625e-05
1575514380582,f9:78:b0:0a:82:2c,localhost,0.002744913101196289,1.9851922988891602e-05,0,0,0.004919290542602539,2.190852165222168e-05,0,0
1575514380801,dd:c1:a4:53:17:07,localhost,0.0007231235504150391,1.3083696365356446e-05,0,0,0.003892183303833008,1.8292856216430666e-05,0,0
1575514380242,a7:78:85:22:db:ad,localhost,0,0,0.023115873336791992,1.634221076965332e-05,0,0,0.002878904342651367,1.1642074584960937e-05
1575514380687,97:e2:c0:07:28:f7,localhost,0.0005350112915039062,1.5736961364746094e-05,0,0,0.006822824478149414,2.436809539794922e-05,0,0
1575514380629,17:c1:81:df:c9:21,localhost,0.0016636848449707031,1.8876457214355467e-05,0,0,0.05960416793823242,3.052105903625488e-05,0,0
1575514380342,5d:c0:c0:20:34:ba,localhost,0.00513768196105957,2.3616218566894532e-05,0,0,0.002004861831665039,1.6999292373657227e-05,0,0
