Logs,Boot ID,MAC Address,Bit-1 Sample,Base Sample,Phase 3,Bit-0 Sample,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error
out/09-10-00-28/log,650d1dd6-9a7e-434e-b04c-484bc846cdb6,AA:96:A4:88:00:E6,out/09-10-00-28/bit1_samples533,out/09-10-00-28/base_samples533,953,out/09-10-00-28/bit0_samples533,557,552,3,2020-09-10 07:28:42,2020-09-10 07:30:01,533,c5355ce3-d6d4-46b1-8e21-5ca1162131fe,1,
out/09-10-00-28/log,0db2ccc7-51a9-46a3-ab28-8d3613f563d0,72:4D:4A:25:43:7B,out/09-10-00-28/bit1_samples965,out/09-10-00-28/base_samples965,965,out/09-10-00-28/bit0_samples965,965,965,3,2020-09-10 07:28:51,2020-09-10 07:30:01,965,821857d3-7a98-4528-80c5-429443954ec0,1,
out/09-10-00-28/log,65def9cd-c1cf-4421-88b9-9fe7241b320d,4A:13:90:D8:02:58,out/09-10-00-28/bit1_samples756,out/09-10-00-28/base_samples756,880,out/09-10-00-28/bit0_samples756,848,1020,3,2020-09-10 07:28:39,2020-09-10 07:30:00,756,6a50775c-60b0-4cdd-a7b0-845f18366aa1,1,
out/09-10-00-28/log,efa540c1-1f58-45e9-a8b4-30c580a4311e,22:95:4C:79:23:FF,out/09-10-00-28/bit1_samples956,out/09-10-00-28/base_samples956,989,out/09-10-00-28/bit0_samples956,956,976,3,2020-09-10 07:28:52,2020-09-10 07:30:00,956,450eaddc-f7e1-4688-8729-f06846c935fd,1,
out/09-10-00-28/log,158299bc-3d02-4ceb-ac5e-8d51444f829e,A6:09:0B:4A:F6:36,out/09-10-00-28/bit1_samples417,out/09-10-00-28/base_samples417,514,out/09-10-00-28/bit0_samples417,434,1023,3,2020-09-10 07:28:32,2020-09-10 07:30:01,417,df6cc021-4295-4dbf-8e98-efc35cbcc2b6,1,
out/09-10-00-28/log,236d6a19-fce7-4961-a727-10e7e9471a19,62:2A:A9:F7:82:5A,out/09-10-00-28/bit1_samples659,out/09-10-00-28/base_samples659,659,out/09-10-00-28/bit0_samples659,673,737,3,2020-09-10 07:28:48,2020-09-10 07:30:01,659,2fea8f75-c405-4d91-b56d-3df1e13ef758,1,
out/09-10-00-28/log,9880f79a-7602-4b6b-ac29-bdcf05e9348a,B6:93:85:32:22:5B,out/09-10-00-28/bit1_samples262,out/09-10-00-28/base_samples262,320,out/09-10-00-28/bit0_samples262,262,477,3,2020-09-10 07:28:31,2020-09-10 07:30:00,262,a6a9c141-1bbd-4026-9533-0ecc68c36bfa,1,
out/09-10-00-28/log,71379174-fb8a-4ac2-89e0-e1615d829dda,CA:4C:35:64:98:A8,out/09-10-00-28/bit1_samples35,out/09-10-00-28/base_samples35,971,out/09-10-00-28/bit0_samples35,85,650,3,2020-09-10 07:28:31,2020-09-10 07:30:01,35,0186d996-ad04-4904-9cbc-3309ed267445,1,
out/09-10-00-28/log,47b70e65-0475-48e6-a6f5-09343f617713,FE:77:B7:C2:CD:91,out/09-10-00-28/bit1_samples111,out/09-10-00-28/base_samples111,514,out/09-10-00-28/bit0_samples111,737,800,3,2020-09-10 07:28:31,2020-09-10 07:30:01,111,b4bee684-e819-43cf-b14a-94fe4afe4379,1,
out/09-10-00-28/log,1c8ef7c2-0577-4dbc-b8dc-daf30a437c5c,7A:7D:34:A0:EA:29,out/09-10-00-28/bit1_samples130,out/09-10-00-28/base_samples130,307,out/09-10-00-28/bit0_samples130,1020,240,3,2020-09-10 07:28:31,2020-09-10 07:30:00,130,84963c7e-60cf-4646-ae74-37feeee4850b,1,
out/09-10-00-28/log,1713b34b-076a-49dd-aca4-a81b8adebfbf,0E:26:EA:77:22:3A,out/09-10-00-28/bit1_samples461,out/09-10-00-28/base_samples461,616,out/09-10-00-28/bit0_samples461,619,461,3,2020-09-10 07:28:32,2020-09-10 07:30:01,461,5efc7517-fb70-4823-b03e-374091bedb99,1,
out/09-10-00-28/log,398c1faa-067b-4086-89a5-4a7e340ca156,22:46:F7:A0:0E:00,out/09-10-00-28/bit1_samples344,out/09-10-00-28/base_samples344,591,out/09-10-00-28/bit0_samples344,652,344,3,2020-09-10 07:28:32,2020-09-10 07:30:00,344,642b36f0-a280-489d-b85a-de704e09f95e,1,
out/09-10-00-28/log,8531aa01-56a5-4674-9e51-1f419804cad8,22:DA:67:A4:D0:A4,out/09-10-00-28/bit1_samples389,out/09-10-00-28/base_samples389,517,out/09-10-00-28/bit0_samples389,774,800,3,2020-09-10 07:28:32,2020-09-10 07:30:01,389,037d4e45-d0f4-4163-9839-d9c441776c50,1,
out/09-10-00-28/log,44c781b2-d861-449c-a047-988ce51da181,7E:B5:89:CA:D0:E1,out/09-10-00-28/bit1_samples478,out/09-10-00-28/base_samples478,824,out/09-10-00-28/bit0_samples478,478,816,3,2020-09-10 07:28:42,2020-09-10 07:30:00,478,bf8bc7d5-e725-4c94-a79d-ba84c979c3fb,1,
out/09-10-00-28/log,0e0b8bf5-61e1-4be0-94b2-61cea0eaef6b,16:17:12:F2:6F:E2,out/09-10-00-28/bit1_samples99,out/09-10-00-28/base_samples99,264,out/09-10-00-28/bit0_samples99,936,264,3,2020-09-10 07:28:31,2020-09-10 07:30:01,99,d38f661c-857e-4ecb-800e-48d32af25773,1,
out/09-10-00-28/log,6cdf2002-bdc8-4960-a0c3-970f6b79a18d,9A:32:6D:08:E8:10,out/09-10-00-28/bit1_samples717,out/09-10-00-28/base_samples717,784,out/09-10-00-28/bit0_samples717,841,736,3,2020-09-10 07:28:44,2020-09-10 07:30:01,717,f36674fa-0087-4894-9f85-d871991f3d63,1,
out/09-10-00-28/log,3bfa3faf-92d0-482d-aeb0-bc60607f461b,32:53:4C:79:B5:FF,out/09-10-00-28/bit1_samples804,out/09-10-00-28/base_samples804,976,out/09-10-00-28/bit0_samples804,805,1015,3,2020-09-10 07:28:54,2020-09-10 07:30:00,804,d6d73c98-c51a-470b-87ad-4f1ef34a44fd,1,
out/09-10-00-28/log,589b8238-5aa1-4943-8ae6-cf08c1482518,66:B4:A0:8A:54:7A,out/09-10-00-28/bit1_samples48,out/09-10-00-28/base_samples48,48,out/09-10-00-28/bit0_samples48,48,48,3,2020-09-10 07:28:31,2020-09-10 07:30:00,48,a235255e-35e3-4e9c-850f-2074ed1cc0d1,1,
out/09-10-00-28/log,558aee26-f1ce-4401-b040-957fc3a0f339,02:1D:B9:62:CC:B1,out/09-10-00-28/bit1_samples170,out/09-10-00-28/base_samples170,893,out/09-10-00-28/bit0_samples170,1023,764,3,2020-09-10 07:28:31,2020-09-10 07:30:00,170,145cebd6-f3f1-4be1-82c7-3c890b5af7e1,1,
out/09-10-00-28/log,f99b0c76-b082-4877-bf20-a4c89997f871,CA:0F:C4:12:59:7F,out/09-10-00-28/bit1_samples862,out/09-10-00-28/base_samples862,862,out/09-10-00-28/bit0_samples862,862,862,3,2020-09-10 07:28:44,2020-09-10 07:30:00,862,2c7fdc98-9f5b-4ce0-9d9e-2556c3231cfa,1,
out/09-10-00-28/log,aca965d4-d111-4e76-af8a-074d2bf380d6,0E:0A:D7:08:63:70,out/09-10-00-28/bit1_samples766,out/09-10-00-28/base_samples766,887,out/09-10-00-28/bit0_samples766,767,1019,3,2020-09-10 07:28:35,2020-09-10 07:30:00,766,e5b99d33-24be-4bb1-9f5d-a9687d4ddab5,1,
out/09-10-00-28/log,ce69bd3b-7621-4018-a3eb-1e0c00041239,A2:69:65:DD:C0:50,out/09-10-00-28/bit1_samples619,out/09-10-00-28/base_samples619,620,out/09-10-00-28/bit0_samples619,619,961,3,2020-09-10 07:28:36,2020-09-10 07:30:01,619,f10494c7-3e29-47f6-abbe-a55c8d64dd2c,1,
out/09-10-00-28/log,d6a4c124-4f4c-4a47-addc-3ba10d6b16f1,56:9A:3F:C0:4E:9A,out/09-10-00-28/bit1_samples811,out/09-10-00-28/base_samples811,811,out/09-10-00-28/bit0_samples811,811,900,3,2020-09-10 07:28:51,2020-09-10 07:30:01,811,1a00a7f2-9e8c-4c6b-b59d-7515cdb8d776,1,
out/09-10-00-28/log,8b4c9055-655d-4a1c-8f5e-e410014723bc,FE:2B:13:88:C0:8D,out/09-10-00-28/bit1_samples672,out/09-10-00-28/base_samples672,752,out/09-10-00-28/bit0_samples672,992,676,3,2020-09-10 07:28:40,2020-09-10 07:30:00,672,c6dcd3e8-2af6-4a38-9975-920e476598c6,1,
out/09-10-00-28/log,7661bb86-50b4-470a-8af2-b0cb5689f2d7,82:E2:C0:C3:DE:FD,out/09-10-00-28/bit1_samples653,out/09-10-00-28/base_samples653,664,out/09-10-00-28/bit0_samples653,837,941,3,2020-09-10 07:28:39,2020-09-10 07:30:01,653,c5c04058-d624-4cf4-9b9f-de7588608a12,1,
out/09-10-00-28/log,365dac5b-3ea6-4d8b-be7c-9f3925efbb3e,F6:92:1A:24:9E:CD,out/09-10-00-28/bit1_samples378,out/09-10-00-28/base_samples378,378,out/09-10-00-28/bit0_samples378,378,378,3,2020-09-10 07:28:31,2020-09-10 07:30:00,378,444991d5-6d63-4724-8a4c-7ccd327aa520,1,
out/09-10-00-28/log,0cf69e7d-e1b1-4071-a862-c8290cc6480a,E2:E8:CD:0E:B1:66,out/09-10-00-28/bit1_samples200,out/09-10-00-28/base_samples200,216,out/09-10-00-28/bit0_samples200,788,240,3,2020-09-10 07:28:31,2020-09-10 07:30:00,200,87a539b6-df1b-41fb-bf14-078588dd3481,1,
out/09-10-00-28/log,5724bfa6-3500-4248-b3bf-fa7aeb57bf2a,62:81:74:33:55:39,out/09-10-00-28/bit1_samples980,out/09-10-00-28/base_samples980,980,out/09-10-00-28/bit0_samples980,980,992,3,2020-09-10 07:28:39,2020-09-10 07:30:00,980,393f3636-fb08-49d0-b5f3-06b2252584fd,1,
out/09-10-00-28/log,e8c46efc-53e8-4665-afd7-a241e74b0b97,A6:BE:B6:89:E1:85,out/09-10-00-28/bit1_samples260,out/09-10-00-28/base_samples260,391,out/09-10-00-28/bit0_samples260,332,260,3,2020-09-10 07:28:31,2020-09-10 07:30:00,260,45698ae7-0095-4c45-b019-28549d8980ef,1,
out/09-10-00-28/log,8291521b-95bf-4d86-ae1b-3627148ea09e,4A:2C:71:94:50:50,out/09-10-00-28/bit1_samples433,out/09-10-00-28/base_samples433,874,out/09-10-00-28/bit0_samples433,442,696,3,2020-09-10 07:28:32,2020-09-10 07:30:01,433,52bfb501-9079-44b4-bdc9-8ea19dd88b03,1,
out/09-10-00-28/log,23bbb826-2089-4285-97c0-4920848ec2c2,76:E4:D2:7B:2A:88,out/09-10-00-28/bit1_samples788,out/09-10-00-28/base_samples788,978,out/09-10-00-28/bit0_samples788,924,944,3,2020-09-10 07:28:44,2020-09-10 07:30:00,788,bd510910-ba8d-464a-9110-373665dfe0f3,1,
out/09-10-00-28/log,1cbec1fb-650a-4a89-8fc9-30ec697c09ad,BA:6F:22:EA:D6:E3,out/09-10-00-28/bit1_samples769,out/09-10-00-28/base_samples769,769,out/09-10-00-28/bit0_samples769,769,772,3,2020-09-10 07:28:42,2020-09-10 07:30:01,769,c99a1747-7e6d-47cf-b289-02963d0c1c2b,1,
out/09-10-00-28/log,7eaf2cb9-ce56-44fa-80f6-30b1dbe02241,46:B5:A9:26:3A:A8,out/09-10-00-28/bit1_samples852,out/09-10-00-28/base_samples852,969,out/09-10-00-28/bit0_samples852,853,924,3,2020-09-10 07:28:37,2020-09-10 07:30:00,852,f05d90f6-f4de-470d-85eb-6c9f0aa3a3c9,1,
out/09-10-00-28/log,ee06045c-a40d-4527-a661-aa4c2eaacf32,2E:5B:02:6A:1F:85,out/09-10-00-28/bit1_samples630,out/09-10-00-28/base_samples630,947,out/09-10-00-28/bit0_samples630,837,874,3,2020-09-10 07:28:37,2020-09-10 07:30:00,630,7735213a-1c60-460b-86dc-725b76bdc136,1,
out/09-10-00-28/log,c602b192-f02a-4861-b209-8833a95bbc8e,12:0B:9B:01:91:D9,out/09-10-00-28/bit1_samples623,out/09-10-00-28/base_samples623,640,out/09-10-00-28/bit0_samples623,992,623,3,2020-09-10 07:28:44,2020-09-10 07:30:01,623,3802623e-5b1c-4dc9-8e0e-f7096fe78b9d,1,
out/09-10-00-28/log,0ac60dcc-4dc3-4879-a64f-f343110614e3,1A:AD:65:EE:86:DC,out/09-10-00-28/bit1_samples614,out/09-10-00-28/base_samples614,772,out/09-10-00-28/bit0_samples614,780,768,3,2020-09-10 07:28:32,2020-09-10 07:30:00,614,b5daf254-b284-43d3-99ba-a03425085956,1,
out/09-10-00-28/log,7c883b2a-9cb6-4c86-9095-dd3ce86e0a54,46:E2:22:00:8C:1B,out/09-10-00-28/bit1_samples141,out/09-10-00-28/base_samples141,599,out/09-10-00-28/bit0_samples141,966,178,3,2020-09-10 07:28:32,2020-09-10 07:30:01,141,ab8df577-f7af-4cda-8824-72068bf1c4ba,1,
