In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575693718479,7.60,2019-12-07 04:41:56,2300.0,lo,127.0.0.1,0b:54:0a:19:94:17,0,7.933021306991577,1.9311630725860596
Both,1575693718129,7.99,2019-12-07 04:41:56,2299.999,eth2,169.254.8.1,53:23:44:09:3c:de,0,8.289060354232788,2.2856786251068115
Both,1575693718348,7.77,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,b1:99:d4:78:22:16,0,8.104399919509888,2.1025943756103516
Both,1575693718621,6.93,2019-12-07 04:41:57,2299.999,eth1,169.254.8.130,cf:61:e3:46:c8:5f,0,7.851471662521362,1.8495821952819824
Both,1575693718279,7.01,2019-12-07 04:41:56,2299.999,lo,127.0.0.1,39:33:77:5a:83:09,0,8.199995279312134,2.197528600692749
Both,1575693718046,7.27,2019-12-07 04:41:56,2299.999,lo,127.0.0.1,ef:04:c7:14:e9:19,0,8.44155740737915,2.4398136138916016
Both,1575693718369,7.10,2019-12-07 04:41:56,2299.999,eth2,169.254.8.1,71:4d:99:91:24:5b,0,8.15069842338562,2.1217072010040283
Both,1575693718684,8.35,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,09:40:25:84:21:c6,0,7.8638975620269775,1.8619229793548584
Both,1575693718348,7.07,2019-12-07 04:41:56,2299.999,lo,127.0.0.1,e5:54:dd:d2:3c:71,0,8.19826602935791,2.196516275405884
Both,1575693718449,7.77,2019-12-07 04:41:56,2300.0,eth0,192.168.1.1,49:3e:45:f7:2e:e2,0,8.226817846298218,2.224621295928955
Both,1575693718591,7.31,2019-12-07 04:41:57,2300.0,eth1,169.254.8.130,8b:24:a8:15:2d:a3,0,8.138625860214233,2.13631010055542
Both,1575693719014,6.93,2019-12-07 04:41:57,2300.0,eth2,169.254.8.1,07:20:4a:65:28:7a,0,7.755090236663818,1.7527885437011719
Both,1575693719017,6.87,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,37:f6:be:73:81:3c,0,7.767000198364258,1.76536226272583
Both,1575693718480,7.49,2019-12-07 04:41:56,2300.0,eth1,169.254.8.130,61:f2:ee:86:a4:46,0,8.308050870895386,2.306023359298706
Both,1575693718272,7.33,2019-12-07 04:41:56,2299.999,eth1,169.254.8.130,d3:98:4c:75:ef:17,0,8.552163124084473,2.550143241882324
Both,1575693718586,7.70,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,57:dd:42:ac:e9:7f,0,8.32904314994812,2.326615810394287
Both,1575693718733,7.32,2019-12-07 04:41:57,2300.0,eth1,169.254.8.130,25:d8:0a:51:b5:50,0,8.18432092666626,2.182283401489258
Both,1575693718495,7.75,2019-12-07 04:41:56,2300.0,lo,127.0.0.1,43:0d:ca:48:b5:e0,0,8.535319089889526,2.533080816268921
Both,1575693718595,6.89,2019-12-07 04:41:57,2299.999,eth2,169.254.8.1,43:12:73:d1:12:17,0,8.519495725631714,2.5169265270233154
Both,1575693718720,7.12,2019-12-07 04:41:56,2300.0,eth0,192.168.1.1,ef:2b:ed:bf:d6:0f,0,8.553160429000854,2.5511553287506104
Both,1575693718802,7.90,2019-12-07 04:41:56,2300.0,eth0,192.168.1.1,a5:a4:51:bb:75:44,0,8.555992126464844,2.5481185913085938
Both,1575693718869,7.34,2019-12-07 04:41:56,2299.999,eth1,169.254.8.130,bb:c5:af:2b:a8:ad,0,8.493885040283203,2.4910738468170166
Both,1575693718971,7.69,2019-12-07 04:41:56,2300.0,eth0,192.168.1.1,75:2e:ad:23:2d:9c,0,8.521300792694092,2.519167900085449
Both,1575693718866,7.03,2019-12-07 04:41:57,2299.999,lo,127.0.0.1,57:93:03:48:f1:f0,0,8.627644062042236,2.6242659091949463
Both,1575693717813,7.52,2019-12-07 04:41:56,2300.0,eth0,192.168.1.1,05:30:f2:15:d9:9b,0,9.711626052856445,3.7094600200653076
Both,1575693719394,7.42,2019-12-07 04:41:57,2300.0,lo,127.0.0.1,4f:75:60:2a:69:79,0,8.15759539604187,2.155756711959839
Both,1575693719394,7.79,2019-12-07 04:41:57,2300.0,eth0,192.168.1.1,1d:14:e8:63:66:db,0,8.204609870910645,2.2024080753326416
Both,1575693719393,7.71,2019-12-07 04:41:57,2300.0,lo,127.0.0.1,dd:cc:87:85:5e:1a,0,8.226446628570557,2.2240753173828125
Both,1575693718558,7.73,2019-12-07 04:41:56,2300.0,eth1,169.254.8.130,99:ac:2c:00:32:e2,0,9.116543292999268,3.10908842086792
Both,1575693717920,7.37,2019-12-07 04:41:56,2300.0,eth1,169.254.8.130,57:1c:b8:c5:b5:cf,0,9.87397050857544,3.872014045715332
Both,1575693718638,7.46,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,47:aa:b7:00:1e:7c,0,9.147775888442993,3.143125295639038
Both,1575693718851,7.32,2019-12-07 04:41:57,2300.0,eth1,169.254.8.130,13:5a:28:64:b3:84,0,8.968257427215576,2.9654335975646973
Both,1575693718133,6.97,2019-12-07 04:41:56,2300.0,eth0,192.168.1.1,2f:c7:4c:78:38:21,0,9.710930824279785,3.7083828449249268
