Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address
1,546,8444160f-0e8f-4eaf-a30b-7c6bff9a4e91,2020-09-10 22:24:11,c600c7ef-33fe-4532-acea-36bb5b609a1e,2020-09-10 22:22:28,3,546,546,546,out/09-10-15-22/log,out/09-10-15-22/base_samples546,out/09-10-15-22/bit1_samples546,out/09-10-15-22/bit0_samples546,0,,1.00309757262073,16:E5:B5:C6:EE:94
1,965,41c61ccb-084e-47f3-99bd-49765431322a,2020-09-10 22:24:12,3317438e-1432-42cb-b675-f0b667ed6f1a,2020-09-10 22:22:14,3,965,976,994,out/09-10-15-22/log,out/09-10-15-22/base_samples965,out/09-10-15-22/bit1_samples965,out/09-10-15-22/bit0_samples965,-2.60084401155063,,1.00983851992515,DA:3A:54:8E:9B:2F
1,603,0ff947a9-19ff-4c5d-ba78-1d2d33f55de6,2020-09-10 22:24:12,bf8ca680-61fa-445f-a550-cc635ba2ce12,2020-09-10 22:22:25,3,603,603,603,out/09-10-15-22/log,out/09-10-15-22/base_samples603,out/09-10-15-22/bit1_samples603,out/09-10-15-22/bit0_samples603,0,,1.19507308637865,3E:33:25:44:E8:C7
1,114,d88261e9-e86e-4227-aeb0-1ff22d8493e4,2020-09-10 22:24:11,6f2c8bc7-148e-40a0-a059-da3e9dc60747,2020-09-10 22:22:12,3,115,114,114,out/09-10-15-22/log,out/09-10-15-22/base_samples114,out/09-10-15-22/bit1_samples114,out/09-10-15-22/bit0_samples114,-1.88984000362344,,1.00315661408097,AE:B1:5C:F0:D7:EB
1,234,846410d0-d48e-49ee-b50c-ae87a710bb78,2020-09-10 22:24:11,4f991220-2225-49fd-beb8-9b7f0c286079,2020-09-10 22:22:12,3,234,234,234,out/09-10-15-22/log,out/09-10-15-22/base_samples234,out/09-10-15-22/bit1_samples234,out/09-10-15-22/bit0_samples234,0,,3.81856457137687,FA:FC:3B:BD:D5:5F
1,664,13a91832-4a5c-4f6f-ba5c-137438718c74,2020-09-10 22:24:11,83765df5-d6e4-4faa-9680-122ff0c77886,2020-09-10 22:22:45,3,664,664,664,out/09-10-15-22/log,out/09-10-15-22/base_samples664,out/09-10-15-22/bit1_samples664,out/09-10-15-22/bit0_samples664,0,,1.06374262221818,FA:CE:D1:3D:D9:63
1,462,a8da3c41-a0a6-451e-a0e9-5dab5fd7afb5,2020-09-10 22:24:11,031dec5c-94fa-4ac0-8cc8-5321db7ae8a8,2020-09-10 22:22:14,3,462,462,462,out/09-10-15-22/log,out/09-10-15-22/base_samples462,out/09-10-15-22/bit1_samples462,out/09-10-15-22/bit0_samples462,0,,1.02430095872779,C6:33:E6:A4:41:C9
1,894,a6de224b-c778-4722-952d-c4d1a85bf29a,2020-09-10 22:24:11,03629f89-e204-4ead-9e3a-beb7d9e0c3b9,2020-09-10 22:22:15,3,894,895,894,out/09-10-15-22/log,out/09-10-15-22/base_samples894,out/09-10-15-22/bit1_samples894,out/09-10-15-22/bit0_samples894,-2.91925684864065,,1.05248651325302,1A:26:B3:B9:BA:CC
1,631,c7ce07b2-0963-4d04-a462-62419c4d9d0b,2020-09-10 22:24:12,2d6be4d0-25df-4204-82a8-e32652cb5471,2020-09-10 22:22:24,3,832,631,631,out/09-10-15-22/log,out/09-10-15-22/base_samples631,out/09-10-15-22/bit1_samples631,out/09-10-15-22/bit0_samples631,-13.0816011509562,,1.00983340055425,8A:B4:83:B3:D4:F0
1,783,8de48fef-7d2b-4236-9510-a702274829d7,2020-09-10 22:24:12,931115ae-441a-4d6c-b15d-9e1709259b56,2020-09-10 22:22:15,3,783,783,783,out/09-10-15-22/log,out/09-10-15-22/base_samples783,out/09-10-15-22/bit1_samples783,out/09-10-15-22/bit0_samples783,0,,1.00025274624869,CA:06:21:C2:02:C9
1,611,6a63b5d3-1ca2-4c21-b652-6a765ca75bb7,2020-09-10 22:24:12,7b3c7b24-9b68-4a07-81c9-f6cb8ca16c72,2020-09-10 22:22:12,3,616,768,611,out/09-10-15-22/log,out/09-10-15-22/base_samples611,out/09-10-15-22/bit1_samples611,out/09-10-15-22/bit0_samples611,-2.38703424513516,,1.0596018243936,B6:E4:9E:8F:72:3F
1,780,32b67cf8-0ef5-40a4-9323-de5348d37d92,2020-09-10 22:24:11,be12ae79-6cc0-4975-95fc-2de8036ba429,2020-09-10 22:22:14,3,780,780,780,out/09-10-15-22/log,out/09-10-15-22/base_samples780,out/09-10-15-22/bit1_samples780,out/09-10-15-22/bit0_samples780,0,,1.00335468309112,6E:84:A2:EA:F8:CE
1,824,fc668297-870f-4fc2-86fd-e877f04dc01e,2020-09-10 22:24:11,aa7e1131-29b2-4562-bebf-d77132742d28,2020-09-10 22:22:27,3,904,824,824,out/09-10-15-22/log,out/09-10-15-22/base_samples824,out/09-10-15-22/bit1_samples824,out/09-10-15-22/bit0_samples824,-30.9159454253726,,1.04229033100683,EE:E4:7D:D7:21:2D
1,408,05bdb619-f72a-4845-acaf-ede8f295d739,2020-09-10 22:24:11,891b8045-434c-4281-a2d6-adfdf9bacd58,2020-09-10 22:22:12,3,412,408,408,out/09-10-15-22/log,out/09-10-15-22/base_samples408,out/09-10-15-22/bit1_samples408,out/09-10-15-22/bit0_samples408,-62.2856576096636,,1.17916414918399,F6:46:0D:AF:89:A8
1,207,7ed84939-bbef-4ca9-9a32-be71216f58cf,2020-09-10 22:24:12,1ffbaba3-969e-4164-b2be-c56ff46561f1,2020-09-10 22:22:12,3,207,207,207,out/09-10-15-22/log,out/09-10-15-22/base_samples207,out/09-10-15-22/bit1_samples207,out/09-10-15-22/bit0_samples207,0,,1.00363415115693,7A:CE:C5:38:DF:08
1,553,80285660-a519-4d50-ad4d-7c832f649cb7,2020-09-10 22:24:12,d29e5cd2-c401-402c-bdac-da6cf3cea1e1,2020-09-10 22:22:13,3,553,553,553,out/09-10-15-22/log,out/09-10-15-22/base_samples553,out/09-10-15-22/bit1_samples553,out/09-10-15-22/bit0_samples553,0,,1.00129624891697,3A:A7:81:10:D4:D1
1,949,cddf7cbb-915b-49ae-b2c1-4bb266a9299c,2020-09-10 22:24:12,9d80eac2-ed12-4570-83e2-19ea247ea374,2020-09-10 22:22:16,3,952,950,949,out/09-10-15-22/log,out/09-10-15-22/base_samples949,out/09-10-15-22/bit1_samples949,out/09-10-15-22/bit0_samples949,-3.99206893956814,,1.03480578872654,2E:80:99:B9:AC:06
1,810,7e3b5f23-eb78-4b41-a5e6-74715aca1dd2,2020-09-10 22:24:11,71f42229-e974-44dc-a102-d1412f559c56,2020-09-10 22:22:20,3,810,810,810,out/09-10-15-22/log,out/09-10-15-22/base_samples810,out/09-10-15-22/bit1_samples810,out/09-10-15-22/bit0_samples810,0,,1.07094311522424,8E:70:3D:87:C0:14
1,288,6f5144a7-d211-4e3f-89a5-b249606ce1c1,2020-09-10 22:24:11,02b41033-29ac-46d3-b29b-78ec7d99c5f7,2020-09-10 22:22:12,3,292,325,288,out/09-10-15-22/log,out/09-10-15-22/base_samples288,out/09-10-15-22/bit1_samples288,out/09-10-15-22/bit0_samples288,-2.71956078649891,,1.14992118465371,46:D8:23:41:03:E4
1,298,bf659af3-f3d8-4504-935b-c823857dffd5,2020-09-10 22:24:11,d09fefef-acb5-48f5-a89d-684732ad8d0e,2020-09-10 22:22:12,3,298,298,298,out/09-10-15-22/log,out/09-10-15-22/base_samples298,out/09-10-15-22/bit1_samples298,out/09-10-15-22/bit0_samples298,0,,1.12628194539662,DA:77:18:65:F2:EC
1,920,88e1512b-9533-4cae-8798-d80d3c2be59d,2020-09-10 22:24:11,f82adb38-cb52-430b-8970-7d4db88f5dd8,2020-09-10 22:22:24,3,920,920,920,out/09-10-15-22/log,out/09-10-15-22/base_samples920,out/09-10-15-22/bit1_samples920,out/09-10-15-22/bit0_samples920,0,,1.28728892003181,9A:FB:19:72:84:22
1,116,6ae398f9-a547-43d4-ba68-e1b6c90a6082,2020-09-10 22:24:11,7a48d302-8d3f-4641-bcb1-ddcb08cb61ac,2020-09-10 22:22:12,3,116,116,116,out/09-10-15-22/log,out/09-10-15-22/base_samples116,out/09-10-15-22/bit1_samples116,out/09-10-15-22/bit0_samples116,0,,1.1689673895855,FA:4E:BB:B5:0F:92
1,104,46bc351c-9067-48ee-8074-fb9f20169bd8,2020-09-10 22:24:11,ee2c1dc2-c9b0-4cd9-87f8-5fbb2d939755,2020-09-10 22:22:11,3,520,115,528,out/09-10-15-22/log,out/09-10-15-22/base_samples104,out/09-10-15-22/bit1_samples104,out/09-10-15-22/bit0_samples104,-50.2850588685272,,1.01579997915368,A6:20:D2:BB:73:AA
1,97,6052a869-b7e2-48e1-9b6a-4d2b10c67cea,2020-09-10 22:24:12,c6ceb699-e367-4172-b415-8e70c02fdb45,2020-09-10 22:22:12,3,97,97,97,out/09-10-15-22/log,out/09-10-15-22/base_samples97,out/09-10-15-22/bit1_samples97,out/09-10-15-22/bit0_samples97,0,,1.00498052107857,9E:C1:16:E5:9E:E5
1,112,1d43987d-c8dd-4788-aec7-a723aac2e745,2020-09-10 22:24:11,47b50c97-8393-4418-a5bc-3c382a33ac3e,2020-09-10 22:22:11,3,113,128,124,out/09-10-15-22/log,out/09-10-15-22/base_samples112,out/09-10-15-22/bit1_samples112,out/09-10-15-22/bit0_samples112,-0.701795421940438,,1.00461447795207,7E:E5:CC:5F:BC:0A
1,459,f421ff41-f830-4db0-881c-d279bfe13b21,2020-09-10 22:24:12,8aa93ee8-8fa6-42b9-8b8f-4d2cce70770d,2020-09-10 22:22:12,3,459,460,524,out/09-10-15-22/log,out/09-10-15-22/base_samples459,out/09-10-15-22/bit1_samples459,out/09-10-15-22/bit0_samples459,-39.5254275295083,,1.13427637823156,EE:CF:D3:E0:7C:58
1,53,28fc716f-fcd8-4330-b009-ca7e3e719179,2020-09-10 22:24:12,3889e63f-c51b-4492-b65a-71cde4d4e564,2020-09-10 22:22:11,3,274,53,776,out/09-10-15-22/log,out/09-10-15-22/base_samples53,out/09-10-15-22/bit1_samples53,out/09-10-15-22/bit0_samples53,-0.655560422251296,,1.00231427156996,9A:BD:1B:48:9E:F2
1,2,08e62094-51cb-4041-83ff-f445d0a330cf,2020-09-10 22:24:11,1cbea26f-5334-40b8-9d04-3b4fbf7b0071,2020-09-10 22:22:11,3,32,16,32,out/09-10-15-22/log,out/09-10-15-22/base_samples2,out/09-10-15-22/bit1_samples2,out/09-10-15-22/bit0_samples2,-0.943792879580105,,1.00378872362895,EE:8A:60:21:05:60
1,209,1ab7caa8-3283-4880-bebd-17ca0c21750b,2020-09-10 22:24:12,3ebba098-8325-4062-8236-71667bffa69b,2020-09-10 22:22:12,3,514,224,516,out/09-10-15-22/log,out/09-10-15-22/base_samples209,out/09-10-15-22/bit1_samples209,out/09-10-15-22/bit0_samples209,-0.673304308769633,,1.00616530338259,56:18:5B:D2:B0:96
1,871,c749f1fb-947f-43ae-aabb-d964771c81e6,2020-09-10 22:24:12,2e078e7d-63af-440a-a879-5f3f603310ca,2020-09-10 22:22:19,3,871,871,871,out/09-10-15-22/log,out/09-10-15-22/base_samples871,out/09-10-15-22/bit1_samples871,out/09-10-15-22/bit0_samples871,0,,1.00009649943349,72:47:00:08:18:46
1,688,e0b4c7f0-8299-41b8-83fb-4fb6bea1de40,2020-09-10 22:24:11,8e17abb5-52ee-4df9-8495-bbd5f6b39949,2020-09-10 22:22:40,3,700,688,689,out/09-10-15-22/log,out/09-10-15-22/base_samples688,out/09-10-15-22/bit1_samples688,out/09-10-15-22/bit0_samples688,-0.185013651932234,,1.15051125074472,0E:32:3A:C5:B6:EC
1,472,b0ce0483-f98f-42b7-bc39-a2b7e5a53834,2020-09-10 22:24:11,26423176-d5ae-4583-bbaf-9ae24d485c63,2020-09-10 22:22:24,3,473,472,472,out/09-10-15-22/log,out/09-10-15-22/base_samples472,out/09-10-15-22/bit1_samples472,out/09-10-15-22/bit0_samples472,-0.75538701853192,,1.30200883704136,52:50:6F:96:85:3C
1,482,bd76afaa-b0a8-4d7e-bc34-4cdfd2ecae72,2020-09-10 22:24:11,17504380-950a-4753-a742-edfde6a0fd52,2020-09-10 22:22:30,3,482,482,482,out/09-10-15-22/log,out/09-10-15-22/base_samples482,out/09-10-15-22/bit1_samples482,out/09-10-15-22/bit0_samples482,0,,3.25635727566286,12:CA:05:59:D8:1A
1,635,d6ae799d-27ac-4319-bb85-2fde8c3217c8,2020-09-10 22:24:12,964ef4ed-48b4-4021-a6e4-bb7fd68fca1e,2020-09-10 22:22:22,3,635,635,635,out/09-10-15-22/log,out/09-10-15-22/base_samples635,out/09-10-15-22/bit1_samples635,out/09-10-15-22/bit0_samples635,0,,1.1862495067631,7E:B2:2E:6E:62:9E
1,592,b345421a-6c04-425b-a893-97a13cbe2dab,2020-09-10 22:24:11,e9db94fc-17e0-4111-a0fa-e07bf93a4551,2020-09-10 22:22:21,3,592,640,642,out/09-10-15-22/log,out/09-10-15-22/base_samples592,out/09-10-15-22/bit1_samples592,out/09-10-15-22/bit0_samples592,-0.406010327831023,,1.07655743253675,FE:90:28:09:56:24
1,385,40d73ff2-6a2b-4d2c-8478-24343052f995,2020-09-10 22:24:12,1d474108-d803-4756-9f68-0caa551361c4,2020-09-10 22:22:12,3,385,385,385,out/09-10-15-22/log,out/09-10-15-22/base_samples385,out/09-10-15-22/bit1_samples385,out/09-10-15-22/bit0_samples385,0,,1.5091227254528,4A:2C:2D:72:FD:FD
1,395,2fb2a662-4c0c-476f-878e-a44014d6639c,2020-09-10 22:24:12,4b5dd26d-2a34-4ca4-a2fe-0f5a26e9c1b4,2020-09-10 22:22:12,3,395,395,409,out/09-10-15-22/log,out/09-10-15-22/base_samples395,out/09-10-15-22/bit1_samples395,out/09-10-15-22/bit0_samples395,-1.11374709233702,,1.00403405007299,26:37:A1:8B:1F:F2
1,938,3e23f19b-1be5-4ca3-b0f9-05dcb3fbca94,2020-09-10 22:24:11,e6514aef-21af-49a9-8a65-88f47cfe1e74,2020-09-10 22:22:42,3,938,938,938,out/09-10-15-22/log,out/09-10-15-22/base_samples938,out/09-10-15-22/bit1_samples938,out/09-10-15-22/bit0_samples938,0,,1.22494928498766,46:A4:E9:D2:95:AC
1,145,4a54b2b6-eede-4bdb-939c-0d09a5e88066,2020-09-10 22:24:12,e1484639-2ff7-4540-a86d-22b9b1a23e31,2020-09-10 22:22:11,3,145,145,145,out/09-10-15-22/log,out/09-10-15-22/base_samples145,out/09-10-15-22/bit1_samples145,out/09-10-15-22/bit0_samples145,0,,1.01193342518945,E6:8B:9C:A4:FB:71
1,468,080271ea-eb98-413a-8835-4abb6dad5b06,2020-09-10 22:24:11,2eef1e75-a1fa-4ee0-8ad8-d89bd6b0e84a,2020-09-10 22:22:19,3,468,468,469,out/09-10-15-22/log,out/09-10-15-22/base_samples468,out/09-10-15-22/bit1_samples468,out/09-10-15-22/bit0_samples468,-1.65983113810909,,1.01295501853735,86:A2:2D:8D:0E:96
1,372,b87d1cd2-f7e2-4929-9bd3-e3b991d33e39,2020-09-10 22:24:11,f57c9745-8f5b-40e6-9430-32bfb54e3815,2020-09-10 22:22:12,3,372,372,372,out/09-10-15-22/log,out/09-10-15-22/base_samples372,out/09-10-15-22/bit1_samples372,out/09-10-15-22/bit0_samples372,0,,1.42524285045196,82:A9:CB:07:2A:34
1,974,804b1452-2626-4d74-b585-5fb10ebe1eb2,2020-09-10 22:24:11,e771b829-f6c6-440d-85b0-59373987dd10,2020-09-10 22:22:26,3,974,974,974,out/09-10-15-22/log,out/09-10-15-22/base_samples974,out/09-10-15-22/bit1_samples974,out/09-10-15-22/bit0_samples974,0,,1.1119821604745,46:28:87:84:71:05
1,439,d8e5a23d-efed-4ae2-b605-bb8eff21f821,2020-09-10 22:24:12,3c99b7eb-f330-441c-bc9d-85816344d9a0,2020-09-10 22:22:19,3,439,439,439,out/09-10-15-22/log,out/09-10-15-22/base_samples439,out/09-10-15-22/bit1_samples439,out/09-10-15-22/bit0_samples439,0,,2.72711256283932,C6:75:C9:7E:99:33
1,179,70487d68-7864-42cf-a69d-2fb0295d1c52,2020-09-10 22:24:12,162f7b5c-a6c4-442a-928f-c8f11ea32f0a,2020-09-10 22:22:12,3,454,179,514,out/09-10-15-22/log,out/09-10-15-22/base_samples179,out/09-10-15-22/bit1_samples179,out/09-10-15-22/bit0_samples179,-7.11722398268472,,1.44319310218976,F6:F9:D5:AA:13:CB
1,480,542f59f9-08dd-4aaf-98bc-91947b71f2f6,2020-09-10 22:24:11,f48c0de9-4695-4057-8605-179725613a0a,2020-09-10 22:22:20,3,480,480,480,out/09-10-15-22/log,out/09-10-15-22/base_samples480,out/09-10-15-22/bit1_samples480,out/09-10-15-22/bit0_samples480,0,,1.00444444838079,5A:E2:0C:22:C0:D9
1,905,9cf00b0c-5411-4d7b-a736-302817599144,2020-09-10 22:24:12,a97b1017-ac25-49e9-a2ff-e654f16c2c37,2020-09-10 22:22:17,3,905,905,905,out/09-10-15-22/log,out/09-10-15-22/base_samples905,out/09-10-15-22/bit1_samples905,out/09-10-15-22/bit0_samples905,0,,1.03634103180817,FA:D1:86:51:2F:DA
1,469,579086a6-2081-474d-be4e-5c01ddb5e6f1,2020-09-10 22:24:12,6c874ca4-c4b5-4eaf-80ce-3bd6aaa8a2d0,2020-09-10 22:22:18,3,469,469,469,out/09-10-15-22/log,out/09-10-15-22/base_samples469,out/09-10-15-22/bit1_samples469,out/09-10-15-22/bit0_samples469,0,,1.00251978899821,26:BB:70:F0:3A:86
1,684,631a965f-50ef-4c00-91ea-fb5137501447,2020-09-10 22:24:11,ad766772-776e-4923-9106-3ee4bc129724,2020-09-10 22:22:37,3,684,684,684,out/09-10-15-22/log,out/09-10-15-22/base_samples684,out/09-10-15-22/bit1_samples684,out/09-10-15-22/bit0_samples684,0,,1.00000909695364,BA:66:24:FA:E5:2A
1,364,58d6c892-25a9-44d5-8ed5-d0f7c0f2612b,2020-09-10 22:24:11,80eac46d-431b-463e-b781-a19723b1ddcf,2020-09-10 22:22:12,3,364,364,364,out/09-10-15-22/log,out/09-10-15-22/base_samples364,out/09-10-15-22/bit1_samples364,out/09-10-15-22/bit0_samples364,0,,1.06144093284121,16:EC:FA:A7:67:7B
1,229,a519a85e-cd27-40a0-9982-9e9db809a610,2020-09-10 22:24:12,518a975b-3c0c-4c55-a193-78d1cb9eae14,2020-09-10 22:22:12,3,640,322,229,out/09-10-15-22/log,out/09-10-15-22/base_samples229,out/09-10-15-22/bit1_samples229,out/09-10-15-22/bit0_samples229,-0.390568953144893,,2.0441334401167,46:88:FA:FD:59:CE
1,895,2c1d999c-f495-4a7e-a049-ea604f93bd57,2020-09-10 22:24:12,b2e54ebe-cc1d-4815-837d-540b3df4b632,2020-09-10 22:22:30,3,895,895,895,out/09-10-15-22/log,out/09-10-15-22/base_samples895,out/09-10-15-22/bit1_samples895,out/09-10-15-22/bit0_samples895,0,,1.002354264544,A6:36:27:EE:73:DE
1,815,dc94038d-ee4b-4938-8425-46c7133c310a,2020-09-10 22:24:12,0126eb88-f408-4b09-b13f-708e99c4ce9d,2020-09-10 22:22:33,3,815,815,815,out/09-10-15-22/log,out/09-10-15-22/base_samples815,out/09-10-15-22/bit1_samples815,out/09-10-15-22/bit0_samples815,0,,2.32854634451267,AA:14:7C:88:21:0D
1,117,05d28190-6db2-4a0a-91b4-64a99089c82a,2020-09-10 22:24:12,edd0fa5c-1562-4867-998e-a7dcf5b590a2,2020-09-10 22:22:11,3,117,117,117,out/09-10-15-22/log,out/09-10-15-22/base_samples117,out/09-10-15-22/bit1_samples117,out/09-10-15-22/bit0_samples117,0,,1.01526313302633,9E:CB:AE:E9:30:5F
1,5,285de14a-7411-41f6-9172-5b819f6910da,2020-09-10 22:24:12,0ec0cb34-1b2a-49a5-bc2b-2bf14caeee99,2020-09-10 22:22:11,3,6,8,128,out/09-10-15-22/log,out/09-10-15-22/base_samples5,out/09-10-15-22/bit1_samples5,out/09-10-15-22/bit0_samples5,-21.7095780378901,,1.00124227859005,42:E2:1A:2D:76:AA
1,744,5500e328-7d90-417b-aea8-7819aebb8fb4,2020-09-10 22:24:11,f81564d8-81f9-47c2-8ec6-dc8ac7003c37,2020-09-10 22:22:14,3,744,744,744,out/09-10-15-22/log,out/09-10-15-22/base_samples744,out/09-10-15-22/bit1_samples744,out/09-10-15-22/bit0_samples744,0,,1.01080270478454,A6:B3:6D:01:DF:EC
1,753,88b36574-f494-4fd8-be1a-cd1878360d3c,2020-09-10 22:24:12,bea03d25-8218-4745-a9fd-02f4d2b1b36c,2020-09-10 22:22:16,3,753,753,755,out/09-10-15-22/log,out/09-10-15-22/base_samples753,out/09-10-15-22/bit1_samples753,out/09-10-15-22/bit0_samples753,-7.10524817329352,,1.03515223775788,46:31:15:DB:55:F7
1,418,c7e807c9-054c-4cab-9e8a-87856c8f587c,2020-09-10 22:24:11,c957adcd-48b9-47b3-928a-21bd31c234cb,2020-09-10 22:22:12,3,418,418,418,out/09-10-15-22/log,out/09-10-15-22/base_samples418,out/09-10-15-22/bit1_samples418,out/09-10-15-22/bit0_samples418,0,,1.02717243814589,66:1D:C9:0D:0A:F6
1,792,3b6f3625-30c1-463a-910e-b2db4263747b,2020-09-10 22:24:11,fa6678d1-b59a-4f54-ab6e-cf7222747989,2020-09-10 22:22:19,3,792,792,801,out/09-10-15-22/log,out/09-10-15-22/base_samples792,out/09-10-15-22/bit1_samples792,out/09-10-15-22/bit0_samples792,-0.405983538266447,,1.00819204147338,C2:D6:B7:17:E1:12
1,782,593e903a-af89-4b44-9e4e-e9545af2de37,2020-09-10 22:24:11,12197635-3f01-4581-9e3f-bfc005b453da,2020-09-10 22:22:22,3,782,782,782,out/09-10-15-22/log,out/09-10-15-22/base_samples782,out/09-10-15-22/bit1_samples782,out/09-10-15-22/bit0_samples782,0,,1.02209879062231,EE:42:8C:64:EB:67
1,615,bd89c29a-8402-4a49-a745-e071d330c242,2020-09-10 22:24:12,d7093891-b2f1-420b-b6b3-24d28d7c8a36,2020-09-10 22:22:15,3,615,928,615,out/09-10-15-22/log,out/09-10-15-22/base_samples615,out/09-10-15-22/bit1_samples615,out/09-10-15-22/bit0_samples615,-29.1011675265554,,1.05041258475626,42:36:2D:46:CB:38
1,866,34d92df8-0823-4f0f-b378-3ef7ffb58822,2020-09-10 22:24:11,e7c8b483-b5c0-47f8-81ea-c2733d3598fa,2020-09-10 22:22:27,3,868,868,868,out/09-10-15-22/log,out/09-10-15-22/base_samples866,out/09-10-15-22/bit1_samples866,out/09-10-15-22/bit0_samples866,-8.63431008550494,,1.06775105915487,52:45:A8:60:1A:D8
1,841,a74189f5-8b07-49ef-ad18-73aff6526b59,2020-09-10 22:24:12,38a9315c-7339-48c9-9531-0f20fa486ce3,2020-09-10 22:22:38,3,841,841,841,out/09-10-15-22/log,out/09-10-15-22/base_samples841,out/09-10-15-22/bit1_samples841,out/09-10-15-22/bit0_samples841,0,,1.06325440774018,BE:EC:BE:9B:2D:6A
1,776,6f0a6fb3-19b7-4cb5-a184-fd731121ee8e,2020-09-10 22:24:11,ee6c3fec-3599-4aeb-9d87-f717e3c60c88,2020-09-10 22:22:27,3,944,779,776,out/09-10-15-22/log,out/09-10-15-22/base_samples776,out/09-10-15-22/bit1_samples776,out/09-10-15-22/bit0_samples776,-0.203141369779174,,1.04514884598341,82:F1:07:84:23:4C
1,535,1c639bd1-ac0c-4ff3-badf-9ac36ce08d33,2020-09-10 22:24:12,61063259-3223-4aef-aee2-8476ac728807,2020-09-10 22:22:15,3,535,535,535,out/09-10-15-22/log,out/09-10-15-22/base_samples535,out/09-10-15-22/bit1_samples535,out/09-10-15-22/bit0_samples535,0,,1.1616893282955,96:1C:A4:BD:86:44
1,314,ab2439ed-dd6b-4326-8a6b-4da287c9bd93,2020-09-10 22:24:11,ceb0110f-3ad6-42eb-84b6-3e54871f7be0,2020-09-10 22:22:12,3,314,316,314,out/09-10-15-22/log,out/09-10-15-22/base_samples314,out/09-10-15-22/bit1_samples314,out/09-10-15-22/bit0_samples314,-3.45728728082794,,1.05781266766249,06:B6:5D:27:07:15
1,119,f801201f-73e4-4979-ae83-ed7d0d9d3e24,2020-09-10 22:24:12,45c4887a-c53e-4825-b3f4-8d90e816be36,2020-09-10 22:22:12,3,119,119,272,out/09-10-15-22/log,out/09-10-15-22/base_samples119,out/09-10-15-22/bit1_samples119,out/09-10-15-22/bit0_samples119,-3.88220700240528,,1.037850878628,22:BF:17:67:C2:C3
1,801,1a347aab-8d20-497f-8a57-63d18fca9411,2020-09-10 22:24:12,cc44ccd5-8b3c-4177-976f-6462d096ff4e,2020-09-10 22:22:39,3,801,832,801,out/09-10-15-22/log,out/09-10-15-22/base_samples801,out/09-10-15-22/bit1_samples801,out/09-10-15-22/bit0_samples801,-1.69627084401914,,1.003948196865,B2:28:A2:56:1C:F5
1,400,8a914903-7703-438c-abff-9831f785f159,2020-09-10 22:24:11,e56ec66a-1967-4799-b619-9ebe1466cbbe,2020-09-10 22:22:15,3,773,404,404,out/09-10-15-22/log,out/09-10-15-22/base_samples400,out/09-10-15-22/bit1_samples400,out/09-10-15-22/bit0_samples400,-1.24133749601926,,1.00224381506985,3A:A7:C0:87:0D:C5
1,858,565cb1e3-c8fb-4f10-b202-50b2f4b358b1,2020-09-10 22:24:11,2afbec43-7a2f-40c3-8011-d8b74ec33132,2020-09-10 22:22:22,3,858,858,858,out/09-10-15-22/log,out/09-10-15-22/base_samples858,out/09-10-15-22/bit1_samples858,out/09-10-15-22/bit0_samples858,0,,1.01152404433383,0A:10:21:EC:CB:29
1,924,2f4b29f3-b10a-4627-817c-10a325c06cf2,2020-09-10 22:24:11,10881312-097e-42b3-be3f-3a8658d49430,2020-09-10 22:22:14,3,924,928,924,out/09-10-15-22/log,out/09-10-15-22/base_samples924,out/09-10-15-22/bit1_samples924,out/09-10-15-22/bit0_samples924,-3.09331068291855,,1.92470401521626,F6:8E:44:5E:A5:57
1,757,71b0e21f-8457-4793-9bd0-95b132467f8b,2020-09-10 22:24:12,62a27c0a-5e00-4e81-bf97-3cc01d35f4f2,2020-09-10 22:22:37,3,757,770,800,out/09-10-15-22/log,out/09-10-15-22/base_samples757,out/09-10-15-22/bit1_samples757,out/09-10-15-22/bit0_samples757,-26.517280584644,,3.59168604073578,42:A1:2C:EE:94:D4
1,787,2433b551-9e5a-4bb4-bd04-c0226a9705ac,2020-09-10 22:24:12,2874bd2e-c1e7-4ad9-9bfb-0e1e920aed9e,2020-09-10 22:22:21,3,787,787,787,out/09-10-15-22/log,out/09-10-15-22/base_samples787,out/09-10-15-22/bit1_samples787,out/09-10-15-22/bit0_samples787,0,,1.00011848267494,AE:D4:20:94:38:E3
1,360,38d73521-62ed-4c41-aa1f-eccbbc39cf87,2020-09-10 22:24:11,c0dd446e-95c4-47e9-b488-086f461b7c60,2020-09-10 22:22:19,3,360,360,360,out/09-10-15-22/log,out/09-10-15-22/base_samples360,out/09-10-15-22/bit1_samples360,out/09-10-15-22/bit0_samples360,0,,1.0119909909646,76:6B:46:B4:C0:98
1,308,754bc71c-f4be-43ce-8aa1-c07d5fdaec9e,2020-09-10 22:24:11,d02e38d9-0669-4297-b8df-58e7b345c1a0,2020-09-10 22:22:12,3,308,308,308,out/09-10-15-22/log,out/09-10-15-22/base_samples308,out/09-10-15-22/bit1_samples308,out/09-10-15-22/bit0_samples308,0,,1.08046799117545,22:06:0F:C1:F0:FD
