In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575694367545,8.23,2019-12-07 04:52:45,2000.186,lo,127.0.0.1,bb:8c:f8:f4:73:3d,1,42.6694061756134,36.66715216636658
Both,1575694369167,9.67,2019-12-07 04:52:45,2000.158,eth0,192.168.1.1,bb:83:aa:27:16:75,1,41.02734112739563,35.02516436576843
Both,1575694367733,8.14,2019-12-07 04:52:45,2000.186,eth0,192.168.1.1,7b:1d:c2:84:01:65,1,42.693379402160645,36.69097113609314
Both,1575694368266,8.41,2019-12-07 04:52:45,2000.144,eth2,169.254.8.1,f1:e8:d4:12:48:1e,1,42.33567404747009,36.3297221660614
Both,1575694367811,7.77,2019-12-07 04:52:45,2000.186,eth1,169.254.8.130,15:3b:6a:cb:b1:21,1,43.05686140060425,37.05396246910095
Both,1575694369565,8.69,2019-12-07 04:52:45,2000.158,eth2,169.254.8.1,73:64:19:d5:66:ce,1,41.34955286979675,35.3376624584198
Both,1575694368769,9.67,2019-12-07 04:52:44,2000.174,eth1,169.254.8.130,11:9d:1f:ab:cb:7f,1,42.21276378631592,36.210264921188354
Both,1575694370032,9.04,2019-12-07 04:52:46,2000.158,eth2,169.254.8.1,c3:44:53:4d:29:1d,1,41.18666625022888,35.18462157249451
Both,1575694368903,9.48,2019-12-07 04:52:45,2000.174,eth2,169.254.8.1,5b:a6:0f:09:4a:96,1,42.32101917266846,36.31879687309265
Both,1575694368190,8.41,2019-12-07 04:52:45,2000.144,eth2,169.254.8.1,03:76:69:bd:0b:aa,1,43.10505414009094,37.10278606414795
Both,1575694368847,8.06,2019-12-07 04:52:46,2000.144,eth1,169.254.8.130,c5:57:82:86:62:74,1,42.58052706718445,36.57699227333069
Both,1575694369510,8.27,2019-12-07 04:52:45,2000.174,eth0,192.168.1.1,43:12:a8:4c:e1:1c,1,41.97157287597656,35.96956539154053
Both,1575694369102,9.97,2019-12-07 04:52:45,2000.137,eth2,169.254.8.1,e7:68:3e:20:8a:3a,1,43.57735800743103,37.571860790252686
Both,1575694369333,9.56,2019-12-07 04:52:45,2000.137,eth2,169.254.8.1,91:c5:9c:80:32:3a,1,43.78840756416321,37.786028146743774
Both,1575694369808,9.12,2019-12-07 04:52:46,2000.137,eth1,169.254.8.130,65:0b:f6:a5:e9:a5,1,43.66579866409302,37.66366744041443
