In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575695276296,6.75,2019-12-07 05:07:55,2000.162,lo,127.0.0.1,9d:79:5f:48:fb:4b,1,38.61899709701538,32.61735987663269
Both,1575695277112,6.67,2019-12-07 05:07:56,2000.163,eth1,169.254.8.130,17:d2:ba:60:31:0d,1,37.83495306968689,31.83346152305603
Both,1575695277206,6.67,2019-12-07 05:07:56,2000.163,eth2,169.254.8.1,61:08:20:fc:4f:5c,1,37.7516450881958,31.750049591064453
Both,1575695276977,6.71,2019-12-07 05:07:56,2000.166,lo,127.0.0.1,e1:a3:b0:48:17:6e,1,38.00825476646423,32.00631237030029
Both,1575695277160,6.77,2019-12-07 05:07:56,2000.166,lo,127.0.0.1,51:ef:f1:3a:0c:db,1,37.83834934234619,31.83655571937561
Both,1575695277011,6.70,2019-12-07 05:07:56,2000.169,eth0,192.168.1.1,53:ce:c3:98:df:a6,1,38.06318640708923,32.06161141395569
Both,1575695276884,6.69,2019-12-07 05:07:56,2000.144,eth0,192.168.1.1,d9:2f:39:1e:09:1f,1,38.19474768638611,32.19321155548096
Both,1575695277355,6.76,2019-12-07 05:07:56,2000.158,eth0,192.168.1.1,eb:95:e3:c0:8a:b3,1,37.785930156707764,31.784351110458374
Both,1575695276984,6.72,2019-12-07 05:07:56,2000.162,eth2,169.254.8.1,69:50:7f:cf:b6:84,1,37.98042154312134,31.97894811630249
Both,1575695276983,6.73,2019-12-07 05:07:56,2000.18,lo,127.0.0.1,8f:6c:54:f4:eb:13,1,38.22655153274536,32.22499871253967
Both,1575695277060,6.73,2019-12-07 05:07:56,2000.179,eth0,192.168.1.1,63:34:1d:b4:e3:8f,1,38.19330930709839,32.191699266433716
Both,1575695276984,7.05,2019-12-07 05:07:55,2000.178,eth0,192.168.1.1,99:92:2f:b3:30:48,1,38.38399147987366,32.38232755661011
Both,1575695276935,6.67,2019-12-07 05:07:56,2000.179,eth1,169.254.8.130,91:8f:3f:f8:6b:98,1,38.45033812522888,32.448787212371826
Both,1575695277124,6.76,2019-12-07 05:07:56,2000.18,lo,127.0.0.1,8f:9d:b1:a5:ff:a7,1,38.27394461631775,32.27230215072632
Both,1575695277953,6.66,2019-12-07 05:07:56,2000.168,eth1,169.254.8.130,79:0f:0a:d9:1b:65,1,37.52388262748718,31.522318840026855
Both,1575695276597,6.83,2019-12-07 05:07:55,2000.18,eth2,169.254.8.1,a9:3f:d8:90:9d:09,1,38.88750243186951,32.88592839241028
Both,1575695277059,6.64,2019-12-07 05:07:56,2000.169,eth2,169.254.8.1,35:d5:7c:52:52:2a,1,38.44012904167175,32.43849468231201
Both,1575695277091,6.70,2019-12-07 05:07:56,2000.162,eth2,169.254.8.1,bb:81:6d:a9:17:02,1,38.43591499328613,32.43440842628479
Both,1575695276331,6.66,2019-12-07 05:07:55,2000.156,eth2,169.254.8.1,07:4f:3f:d3:6c:27,1,39.324206829071045,33.32263541221619
Both,1575695276960,6.64,2019-12-07 05:07:55,2000.156,eth0,192.168.1.1,09:0f:65:19:0d:89,1,38.723562240600586,32.722129821777344
Both,1575695277308,6.70,2019-12-07 05:07:56,2000.155,eth1,169.254.8.130,77:e8:67:01:e1:15,1,38.43812608718872,32.43666338920593
Both,1575695276843,6.68,2019-12-07 05:07:56,2000.162,eth2,169.254.8.1,63:3e:7f:34:9e:d8,1,38.90916967391968,32.90766000747681
Both,1575695277701,6.71,2019-12-07 05:07:56,2000.16,lo,127.0.0.1,27:f0:f0:52:d2:ba,1,38.06139159202576,32.05966806411743
Both,1575695277376,6.67,2019-12-07 05:07:56,2000.162,eth0,192.168.1.1,2b:2b:d1:f4:b5:2c,1,38.467427253723145,32.465925216674805
Both,1575695277133,6.75,2019-12-07 05:07:56,2000.169,eth1,169.254.8.130,d5:71:61:4b:45:1c,1,38.43139100074768,32.42957329750061
Both,1575695277197,6.90,2019-12-07 05:07:56,2000.137,eth1,169.254.8.130,0b:8d:d0:32:b9:d2,1,38.680081367492676,32.678486347198486
Both,1575695277135,6.63,2019-12-07 05:07:55,2000.162,eth2,169.254.8.1,db:61:c0:27:14:84,1,38.83430361747742,32.83285403251648
Both,1575695277682,6.91,2019-12-07 05:07:56,2000.178,eth0,192.168.1.1,cd:d0:39:8e:8f:b3,1,38.38053369522095,32.37895393371582
Both,1575695277395,6.80,2019-12-07 05:07:56,2000.151,eth1,169.254.8.130,3b:d5:79:30:d1:a1,1,38.70910096168518,32.7075731754303
Both,1575695276898,6.66,2019-12-07 05:07:56,2000.159,eth0,192.168.1.1,d1:e4:f0:ec:2a:6c,1,39.23740911483765,33.23588752746582
Both,1575695277092,6.78,2019-12-07 05:07:56,2000.155,eth0,192.168.1.1,e9:ae:91:f3:a0:42,1,39.05975413322449,33.05823302268982
Both,1575695277769,6.93,2019-12-07 05:07:56,2000.168,eth0,192.168.1.1,d1:e4:a8:7f:d6:3a,1,38.53308868408203,32.53144407272339
