Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,First Iteration,Rdrand Latency,Rdrand Stdev,Contention Rdrand Latency,Contention Rdrand Stdev,Total Latency,Boot ID,Elapsed Time
1575937417895,2500.01,62:dd:02:da:73:b6,90.00B,90.00B,5.612555265426636,2.645759582519531e-05,8.121998511782027e-06,2.617769241333008e-05,8.285380103408614e-06,-2.7990341186523256e-07,db731422-12af-4149-bfa2-b6ddf6fc9bb8,1558757587
1575937417951,2500.008,06:1a:7d:c3:25:2c,90.00B,90.00B,5.581127405166626,2.607407569885254e-05,8.335072467481838e-06,2.607884407043457e-05,1.0001052487442667e-05,4.768371582030301e-09,37ff278c-9688-4da7-9faa-863a62fbdb28,1558757242
1575937417894,2499.998,c2:fb:9b:2b:56:79,90.00B,90.00B,5.61353611946106,2.5993680953979493e-05,7.908296476979592e-06,3.0393552780151367e-05,0.0003077957135109962,4.399871826171873e-06,49a1db58-6007-4183-b3e1-2b3a6a284b9d,1558757249
1575937417890,2500.01,52:85:16:ae:9e:1d,90.00B,90.00B,5.601743221282959,2.6458072662353517e-05,9.320648441078856e-06,2.581348419189453e-05,6.158404768699401e-06,-6.445884704589864e-07,e795551c-e7cf-403c-a7b5-d2fa12bcebf6,1558757344
1575937417913,2500.01,6a:46:9c:6c:06:df,90.00B,90.00B,5.590269327163696,2.6118803024291993e-05,4.846026819369325e-05,2.557053565979004e-05,7.1284674805364795e-06,-5.482673645019527e-07,50520068-6b0f-41df-9eb7-1715f8045585,1558756791
1575937417953,2500.004,66:d9:44:38:1d:37,90.00B,176.00B,5.582062482833862,2.5815534591674804e-05,5.964121451012279e-06,2.7156686782836915e-05,0.00010378434629471053,1.341152191162111e-06,170da65d-be79-4a14-a67c-0466d4da65da,1558757244
1575937417912,2500.006,0e:50:18:1a:16:70,90.00B,90.00B,5.6117260456085205,2.6182413101196287e-05,5.5162154569141425e-06,2.6241922378540038e-05,8.231701669167164e-06,5.950927734375022e-08,02ec59f8-b087-4bff-90f7-e7821cc767ca,1558757299
1575937417969,2500.012,f2:09:e2:31:09:0a,90.00B,90.00B,5.567943811416626,2.5657796859741212e-05,9.71501641429453e-06,2.5501537322998048e-05,9.143885199506759e-06,-1.562595367431641e-07,ccbea0a2-8735-4b2e-a0b2-2d0ff7e39677,1558757453
1575937417927,2500.01,b6:a0:74:53:d0:3d,90.00B,90.00B,5.6085028648376465,2.6695537567138672e-05,1.0029110181011533e-05,2.617659568786621e-05,5.080621075438677e-06,-5.189418792724628e-07,c4d0fdb6-3c8a-4c1c-9d3b-5b6672ee1c0b,1558757230
1575937417925,2500.01,82:38:c8:fa:ae:b0,90.00B,90.00B,5.619929313659668,2.6256513595581053e-05,2.2863066103582858e-05,2.6217079162597657e-05,7.56028770264211e-06,-3.943443298339632e-08,d6295010-cda7-4924-8d62-4bf7096123bf,1558757588
1575937417970,2500.002,e6:61:25:9d:d0:bc,90.00B,90.00B,5.575234651565552,2.5552082061767577e-05,4.944067890513666e-06,2.5521183013916015e-05,7.5191377173783544e-06,-3.089904785156164e-08,48ce5b70-7386-4448-a37a-f3b5b768b95b,1558757536
1575937417885,2500.01,c2:c0:d4:12:bb:5a,176.00B,90.00B,5.613319635391235,2.6552820205688476e-05,9.437624827111969e-06,2.6847124099731446e-05,3.531141014946831e-05,2.9430389404297064e-07,bf185d3b-7fdc-4f27-a288-fa6361d56b9a,1558757230
1575937417927,2500.01,4e:95:93:27:ad:5c,90.00B,90.00B,5.6116719245910645,2.6038551330566406e-05,5.82951681473659e-06,2.61995792388916e-05,6.9691164386762106e-06,1.610279083251944e-07,409712ab-09bd-4284-9d99-cf32a6af5051,1558757587
1575937417914,2500.012,9a:7f:75:b5:df:5f,176.00B,90.00B,5.587920904159546,2.607579231262207e-05,6.965814760322942e-06,2.5680828094482422e-05,5.358476376709039e-06,-3.949642181396478e-07,31038622-ca83-4ca0-8373-747d63feca19,1558757361
1575937417911,2499.998,2a:26:4d:de:0c:0a,90.00B,90.00B,5.615802049636841,2.6244401931762695e-05,6.068574116147698e-06,2.5455141067504882e-05,5.2885353901126885e-06,-7.892608642578128e-07,0d4fb7c1-424d-43fe-8498-5344ac5e5874,1558757309
1575937417946,2500.012,ba:15:a5:e5:56:1e,180.00B,90.00B,5.61743688583374,2.6283884048461913e-05,6.8687285490351325e-06,2.6045989990234375e-05,5.334193517915878e-06,-2.378940582275386e-07,61059785-290a-41b9-bb0d-03c3d4ac4aee,1558757366
1575937417947,2500.006,3a:a5:c0:d4:04:f3,90.00B,90.00B,5.591960906982422,2.6316261291503906e-05,6.760175425839246e-06,2.572517395019531e-05,7.45259279686591e-06,-5.910873413085951e-07,3a08b418-f80d-47e0-aeeb-1e958d53d6f2,1558757304
1575937417930,2500.01,a6:c1:ff:e8:79:16,90.00B,90.00B,5.614235162734985,2.6706838607788085e-05,1.30904906802442e-05,2.6280927658081054e-05,7.571030261840156e-06,-4.2591094970703135e-07,000ec840-da77-42dc-b410-78b47f123ed2,1558757231
1575937417911,2500.002,2e:c0:53:de:dd:1f,90.00B,90.00B,5.590412616729736,2.6253271102905273e-05,9.259156115647823e-06,2.6659393310546875e-05,9.742234379627224e-06,4.0612220764160204e-07,13412280-83e4-4166-8010-c39b63cc56d1,1558757563
1575937417961,2499.994,12:99:76:8e:0e:bd,90.00B,90.00B,5.57801079750061,2.624664306640625e-05,7.083485702076655e-06,2.6104450225830077e-05,9.406330615518487e-06,-1.4219284057617252e-07,4299652b-13e0-4d71-9e62-4dd04b4ffd1f,1558757426
1575937417968,2500.012,5e:c4:ec:20:d6:ce,90.00B,90.00B,5.573230981826782,2.5896453857421874e-05,9.496875820368457e-06,2.5488758087158204e-05,6.4191156906945095e-06,-4.076957702636704e-07,81ffa44a-edc9-4735-9a70-6474b1a3ffaf,1558757223
1575937417952,2500.012,86:fb:a3:0b:19:aa,180.00B,90.00B,5.57863187789917,2.604203224182129e-05,8.754161953897561e-06,2.6091957092285157e-05,6.383883944799359e-06,4.9924850463867724e-08,9d245b8b-0a9b-4ea4-922a-4165a3700dcb,1558757564
1575937417993,2500.008,e6:11:41:96:c8:66,90.00B,90.00B,5.582740783691406,2.6009750366210937e-05,7.21106735745199e-06,2.6418066024780275e-05,7.231509945946417e-06,4.083156585693381e-07,5fa5ae1e-4a4d-48f9-8c16-218cae4e4572,1558757155
1575937417931,2500.01,f2:78:be:70:77:03,90.00B,90.00B,5.583999872207642,2.595529556274414e-05,7.038140280338782e-06,2.649950981140137e-05,4.6166635913801493e-05,5.442142486572271e-07,99920188-0520-4128-acce-f37514979317,1558757521
1575937417957,2500.01,be:f3:76:5d:f3:78,90.00B,90.00B,5.592049598693848,2.648019790649414e-05,4.745136312385406e-06,2.5974130630493163e-05,9.490797469852702e-06,-5.060672760009779e-07,a7ce4801-fafe-424c-bb9b-cf6b6af283ad,1558757568
1575937417996,2499.998,c6:fd:c2:9c:ee:c8,90.00B,90.00B,5.585923433303833,2.593693733215332e-05,8.639295866287854e-06,2.6316165924072266e-05,3.404286904529447e-05,3.792285919189441e-07,2d7f7c1e-23b5-41bb-8bb5-91a636847517,1558757486
1575937418040,2499.994,8a:5d:9e:ac:ff:f7,90.00B,90.00B,5.561121940612793,2.588162422180176e-05,8.713400481837516e-06,2.5333166122436522e-05,6.654941204060836e-06,-5.484580993652369e-07,445ece28-fec0-4a1a-9691-defdb14f4c47,1558757303
1575937417915,2500.004,fe:10:5f:aa:61:99,90.00B,90.00B,5.598598003387451,2.6593494415283204e-05,6.439647462781485e-06,2.662472724914551e-05,7.432176350323282e-06,3.123283386230474e-08,6284c1a5-9ee8-4480-8c7d-1d05356f90a2,1558756981
1575937417935,2500.006,6a:f3:1d:68:d8:ed,90.00B,90.00B,5.644963264465332,2.5966358184814452e-05,6.762938596282318e-06,2.5611305236816406e-05,6.629925180632867e-06,-3.550529479980461e-07,e5ce043a-2511-475b-9264-a9bb02816807,1558757587
1575937417965,2500.008,6e:04:e3:b2:a5:6e,90.00B,180.00B,5.590057134628296,2.6417922973632813e-05,6.215057012394387e-06,2.614588737487793e-05,7.494959518857236e-06,-2.720355987548841e-07,fe9e1732-6d0d-449c-ade8-4506ef9ecc2c,1558757194
1575937417930,2500.006,06:ad:fb:ea:41:74,90.00B,90.00B,5.615631580352783,2.6300716400146483e-05,8.736837286801814e-06,2.5795555114746094e-05,7.669265525638193e-06,-5.05161285400389e-07,1b488318-9bc6-4dbd-9c8d-b46b2c05e57d,1558757202
1575937417967,2500.004,7a:6f:2e:7b:14:a1,90.00B,90.00B,5.609622955322266,2.680058479309082e-05,9.667255363091533e-06,2.6551008224487305e-05,1.3155348141162234e-05,-2.495765686035167e-07,a040e593-00b8-4e54-92ab-8821b0ab4547,1558757608
1575937418006,2499.998,1e:06:ac:5d:7f:5c,90.00B,176.00B,5.591533899307251,2.6574563980102538e-05,8.53815857940472e-06,2.6494359970092773e-05,7.945985218301248e-06,-8.020401000976505e-08,37575d88-dc51-44d3-a7e1-e490d32af325,1558757544
1575937417879,2500.01,f6:4a:18:5e:f4:2d,90.00B,90.00B,5.654306411743164,2.7076148986816407e-05,8.685882825391476e-06,2.6346302032470704e-05,7.766537855127745e-06,-7.29846954345703e-07,cd2b04a4-d840-479e-a49a-8fdbaa1bdcce,1558757550
1575937417972,2500.008,66:ef:f0:5d:64:b6,90.00B,90.00B,5.582805633544922,2.6355361938476563e-05,6.750770377971853e-06,2.6058816909790037e-05,7.786108138885116e-06,-2.965450286865252e-07,9c718a10-b401-492c-b25d-92f0fe5fc284,1558757194
1575937417959,2500.002,5a:b3:e7:7b:21:e6,90.00B,90.00B,5.600895404815674,2.608175277709961e-05,6.830954463705859e-06,2.569131851196289e-05,6.5727563588557255e-06,-3.904342651367202e-07,9240248a-2ecb-40c3-b1d6-814f02cdd16a,1558757155
1575937417980,2500.002,6e:7e:c1:ca:5d:05,90.00B,90.00B,5.62188720703125,2.6589250564575194e-05,6.396266159554408e-06,2.6341676712036133e-05,8.116632579275008e-06,-2.475738525390615e-07,349ece01-e739-4cae-b313-9e55cb625be6,1558757353
1575937417943,2500.01,3a:03:25:c8:4c:33,90.00B,90.00B,5.6006035804748535,2.622084617614746e-05,7.45157002226157e-06,2.8468036651611327e-05,0.0001802235575168431,2.2471904754638663e-06,9080ed18-0858-4b8d-b179-ddeb33d5864a,1558757154
1575937417922,2500.002,c6:6a:e0:aa:c2:f2,90.00B,90.00B,5.600911617279053,2.9671669006347656e-05,0.0002585912584259361,2.6573657989501953e-05,9.288230258109425e-06,-3.098011016845703e-06,74f224d6-5257-407a-9da8-9d0762fce862,1558757565
1575937417942,2500.006,2e:ec:e5:da:70:ff,90.00B,90.00B,5.6248743534088135,2.602853775024414e-05,7.93718980299109e-06,2.590370178222656e-05,7.463741881681925e-06,-1.2483596801757856e-07,05615f48-e6c7-47f6-8a5d-8800d5a88eb8,1558757588
1575937417949,2499.998,16:6f:c5:92:ef:88,180.00B,90.00B,5.6161720752716064,2.6894283294677736e-05,9.920081533955933e-06,2.608766555786133e-05,7.2128259417709615e-06,-8.066177368164068e-07,d4160d76-8e5f-4897-8a8a-11ac72676cf6,1558757311
1575937417958,2500.01,06:82:9b:36:a4:54,90.00B,90.00B,5.6038336753845215,2.701091766357422e-05,1.043345238739992e-05,2.59397029876709e-05,8.493279663590608e-06,-1.0712146759033191e-06,c82b7d67-1d8f-444d-9e00-4ef451505b7f,1558757566
1575937417943,2500.012,1e:99:5a:42:56:91,90.00B,90.00B,5.616402626037598,3.057394027709961e-05,0.0002587846143875667,2.6207780838012696e-05,6.63148950233988e-06,-4.366159439086915e-06,d740580b-4753-4381-99d9-638b777f296f,1558757581
1575937417948,2500.046,3e:c1:85:31:5e:eb,90.00B,176.00B,5.592323303222656,2.600522041320801e-05,7.65669015989631e-06,2.5889968872070313e-05,6.969432757321493e-06,-1.1525154113769607e-07,9e79f561-f32a-4a69-808d-a60c35de6861,1558757140
1575937417917,2500.004,d2:3f:b4:cc:64:e4,90.00B,90.00B,5.637987375259399,2.93731689453125e-05,0.00022821074812676926,2.6186847686767578e-05,8.478111947767973e-06,-3.1863212585449227e-06,532a98c4-f016-4b27-a70b-fb7b86ce8bf4,1558757318
1575937417896,2500.006,aa:7b:8a:3a:00:18,90.00B,90.00B,5.581832647323608,2.611827850341797e-05,7.772635308288615e-06,2.6469039916992187e-05,7.421005664387468e-06,3.507614135742178e-07,63a3221a-a077-4c81-97ca-bf51cf5bf9d1,1558757566
1575937417934,2500.01,46:26:93:52:14:52,90.00B,90.00B,5.596436262130737,2.7161026000976562e-05,2.1648369664834266e-05,2.6970720291137696e-05,4.5586215054013504e-05,-1.9030570983886582e-07,e9ad8554-1690-4ed0-8344-17415fd89e83,1558757088
1575937417994,2500.01,e2:d2:5c:9c:49:55,90.00B,90.00B,5.596603870391846,2.616863250732422e-05,8.016659898683179e-06,2.5968027114868164e-05,6.567742575509673e-06,-2.0060539245605642e-07,8fab39f4-0039-49de-a391-f10740af6c41,1558757447
1575937417983,2500.002,76:37:99:06:dc:e1,90.00B,90.00B,5.578529596328735,2.644662857055664e-05,1.3302593248785885e-05,2.5998401641845702e-05,7.2672132949096115e-06,-4.482269287109398e-07,34ca0c17-5afc-4d48-90f6-11ed907cb035,1558757591
1575937417972,2500.002,ee:32:c4:d7:a1:f6,90.00B,90.00B,5.594189643859863,2.8301477432250976e-05,0.00013345616025287602,2.639775276184082e-05,7.168635425797406e-06,-1.9037246704101545e-06,ab8c1dd9-9550-4b2d-8358-4b5aa221b7aa,1558757532
1575937417918,2500.006,c2:53:0b:fc:33:cb,90.00B,180.00B,5.583166599273682,2.579331398010254e-05,6.028531737232543e-06,2.578411102294922e-05,7.75209350998604e-06,-9.202957153320887e-09,e8ed386c-31c5-41a7-ac20-d53e743a64f7,1558757403
1575937417973,2500.01,1a:41:5d:1f:63:97,90.00B,90.00B,5.597353458404541,2.618284225463867e-05,1.1647867206594957e-05,2.568221092224121e-05,1.0299289822074669e-05,-5.006313323974614e-07,b8936347-a831-47da-87da-24ad4b617cbe,1558757351
1575937417885,2500.004,1e:d7:a9:0c:7d:4d,90.00B,176.00B,5.610576868057251,2.634758949279785e-05,7.5342233636999024e-06,2.5978708267211913e-05,5.466450551517769e-06,-3.688812255859384e-07,80bf6cdf-7958-49e9-894d-966be40ab79d,1558757605
1575937417982,2500.012,a2:45:e6:48:45:64,90.00B,90.00B,5.602261066436768,2.5957298278808593e-05,8.571993621858533e-06,2.5414037704467774e-05,6.368842804991722e-06,-5.432605743408197e-07,fbd779b7-67fd-41b7-9fe9-4a976754fac8,1558757268
1575937417966,2499.992,72:29:05:54:5e:11,90.00B,90.00B,5.602064847946167,2.572784423828125e-05,6.680920041213277e-06,2.5550746917724608e-05,6.19222035232948e-06,-1.7709732055664124e-07,b741e252-d880-41fd-a82d-4c81970a8fb1,1558757430
1575937417939,2500.004,de:f4:81:e3:cc:86,90.00B,90.00B,5.613785743713379,2.677273750305176e-05,1.4308685632904458e-05,2.6365089416503907e-05,7.701124370265464e-06,-4.076480865478519e-07,511536cf-1768-45c7-ba12-564edc78c32f,1558757582
1575937417935,2500.006,a6:0c:47:a5:99:a4,90.00B,90.00B,5.5664544105529785,2.59857177734375e-05,1.088321631739039e-05,2.5644922256469727e-05,6.701036850803996e-06,-3.407955169677737e-07,2b3fae88-9362-4cca-9f6b-12cc7116fedd,1558757410
1575937417945,2500.006,42:b0:8b:fb:60:0b,90.00B,90.00B,5.615295886993408,2.6024818420410158e-05,7.894703239275395e-06,2.569293975830078e-05,5.564109558346546e-06,-3.318786621093774e-07,509e4112-d324-48c2-88ac-af2543366363,1558757586
1575937417963,2500.01,ae:d3:c0:ee:25:3b,176.00B,90.00B,5.6045918464660645,2.6627635955810546e-05,6.627024932996874e-06,2.6169586181640624e-05,1.0117555527380007e-05,-4.580497741699216e-07,c21caea3-13a1-4e6f-b144-b40763b5d7a8,1558757525
1575937417943,2500.01,96:44:f3:0a:da:02,90.00B,90.00B,5.600107669830322,2.5968694686889647e-05,1.1647643475466662e-05,2.5138378143310547e-05,6.118416612106498e-06,-8.303165435790994e-07,031e5172-e75c-44c1-8a85-0f34aecf1f89,1558757350
1575937417906,2500.008,12:0f:42:b8:c2:c7,90.00B,90.00B,5.670405387878418,2.6715707778930663e-05,9.606814526571887e-06,2.6246070861816407e-05,1.0337451649971452e-05,-4.6963691711425596e-07,d60648ab-2b10-41d7-9f4a-3db0d12fb6cf,1558757549
1575937417923,2500.008,06:57:68:4f:f3:0d,90.00B,90.00B,5.6397435665130615,2.6878976821899415e-05,9.895357946668697e-06,2.9692411422729493e-05,0.0002270000885315595,2.8134346008300772e-06,2d9e66fa-1b7d-42c7-9e63-33fcacd2f51c,1558757363
1575937417965,2500.008,8a:41:4a:86:ac:9e,90.00B,90.00B,5.634554147720337,3.082203865051269e-05,0.00027254549585554983,2.582097053527832e-05,5.045734671234274e-06,-5.001068115234371e-06,2eac917b-6b53-4f9b-acf3-58bb679cf38e,1558757562
1575937417968,2500.012,56:dd:ef:90:09:4b,90.00B,90.00B,5.623269081115723,2.672247886657715e-05,1.0538361701717839e-05,2.7074670791625976e-05,9.319264855886084e-06,3.5219192504882724e-07,a92e07f4-d7d6-4f94-a7d0-f3b72e7769f9,1558757525
1575937417982,2500.002,16:4d:10:73:92:ac,90.00B,90.00B,5.612872123718262,2.6699590682983398e-05,1.0807509117648581e-05,2.62575626373291e-05,8.696525517661174e-06,-4.420280456542967e-07,55fa7476-98f9-438f-8f43-dfb3d51cda73,1558757588
1575937417984,2500.008,3e:87:29:1b:6e:3a,180.00B,90.00B,5.62656831741333,2.6605844497680665e-05,8.540258573993713e-06,2.6211071014404298e-05,6.738286966672409e-06,-3.94773483276367e-07,4dc3fb4f-1424-4410-ac27-1407c7a7cede,1558757549
1575937417955,2500.008,3a:ae:8d:83:21:f1,90.00B,90.00B,5.653906345367432,2.679615020751953e-05,1.3010033484625496e-05,2.623143196105957e-05,8.463756577800889e-06,-5.647182464599611e-07,540d909c-63ef-4e90-b130-9d04dc92ce3b,1558757561
1575937417962,2500.002,0a:f9:09:e7:ea:7e,90.00B,90.00B,5.634374380111694,2.6680421829223633e-05,6.187862200531345e-06,2.618570327758789e-05,6.312154991890629e-06,-4.947185516357429e-07,e05f19b4-8320-45e3-b4f1-d009418b1d6a,1558757352
1575937417974,2500.01,fa:2c:4f:7a:03:a9,90.00B,90.00B,5.604421615600586,2.6731395721435548e-05,1.2096231189113186e-05,2.6355552673339843e-05,6.894170617788129e-06,-3.758430480957047e-07,8efd6c92-f9d7-4058-a168-0d77f7972ffc,1558757234
1575937418111,2500.01,da:05:55:c0:f9:76,90.00B,90.00B,5.561627149581909,2.5809812545776367e-05,8.20123120361043e-06,2.5868844985961915e-05,8.291929152962302e-06,5.903244018554821e-08,cdf5d5f8-5794-41fa-ad94-d0dd6d3c449c,1558757249
1575937417982,2499.998,ae:9d:56:1e:1b:ee,90.00B,90.00B,5.626510858535767,2.7057600021362303e-05,8.846510395334874e-06,2.615089416503906e-05,5.826712537259488e-06,-9.067058563232415e-07,66e1b4cd-c0b6-4485-922b-c20c6ead584d,1558757311
1575937417972,2500.006,fa:e3:01:8f:98:e3,90.00B,90.00B,5.633461236953735,2.7117919921875e-05,1.792545891918372e-05,2.7182817459106447e-05,6.422162919421544e-05,6.489753723144822e-08,7a24bdd8-1a91-465b-a194-b0041251bf3a,1558757205
1575937417971,2500.004,5e:71:74:e3:f9:a2,90.00B,90.00B,5.61419153213501,2.8218698501586913e-05,0.00014349900205523847,2.557392120361328e-05,6.1344775443713225e-06,-2.6447772979736337e-06,050a699d-4c5d-4f8e-8d81-331f611cbca5,1558757471
1575937418277,2500.004,a2:3d:d9:77:75:40,90.00B,90.00B,5.586794376373291,2.641739845275879e-05,8.47234766770721e-06,5.541715621948242e-05,0.002095091991901915,2.899975776672363e-05,796d9e6a-f793-4e99-9f20-bac4b210a387,1558757335
1575937418383,2500.002,ce:d0:46:0e:f3:0c,90.00B,90.00B,5.612015962600708,2.629690170288086e-05,7.705630145956823e-06,2.599048614501953e-05,8.685671265160204e-06,-3.064155578613289e-07,01434b04-1a32-412a-8485-3a446813db7a,1558757545
1575937418613,2500.01,e6:2e:ab:89:be:ed,176.00B,90.00B,5.582865238189697,2.567915916442871e-05,6.610992766618151e-06,2.5208663940429687e-05,6.248022394672936e-06,-4.7049522399902297e-07,e36ba8b3-60c9-42e1-828b-7942a05d7298,1558757218
1575937418638,2500.002,22:04:80:d9:93:91,90.00B,90.00B,5.603620529174805,2.628002166748047e-05,7.1151552814425205e-06,2.604942321777344e-05,6.2300949932635245e-06,-2.3059844970702915e-07,319fc901-d2d5-4339-ae99-deaa3101e661,1558757457
1575937418642,2500.002,ca:8f:19:3b:88:16,90.00B,90.00B,5.60563325881958,2.6224517822265625e-05,7.057317193595942e-06,2.626028060913086e-05,8.63153468107528e-06,3.576278686523573e-08,0ef708a6-166b-4be5-ad1c-7beb385c2a2b,1558757455
1575937418617,2500.01,b6:48:5f:04:a5:87,90.00B,90.00B,5.593442916870117,2.624664306640625e-05,6.133542575096191e-06,2.5936174392700195e-05,6.710983241067749e-06,-3.104686737060545e-07,ae7b0605-18e5-4ef4-a746-202a33224182,1558757218
1575937418633,2500.002,da:3f:11:32:33:58,90.00B,90.00B,5.612411260604858,2.618536949157715e-05,8.000653692433433e-06,2.580842971801758e-05,5.784756211386788e-06,-3.7693977355957104e-07,7759a50e-efdc-42e0-aa56-fe0057fc189e,1558757454
1575937418861,2499.994,72:61:14:1a:c4:35,90.00B,90.00B,5.523528099060059,2.506861686706543e-05,7.801162235303962e-06,2.4756622314453124e-05,5.142429597743485e-06,-3.119945526123043e-07,0dd02833-d956-45e5-a1f9-884746e0f311,1558757650
1575937418637,2500.002,32:fe:40:f1:dc:60,90.00B,90.00B,5.625003099441528,2.917022705078125e-05,0.00019595707677076942,2.5887584686279296e-05,6.738909123251047e-06,-3.282642364501953e-06,528f7c40-c678-4672-8b7e-ec38a3425366,1558757446
