In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575688295941,2500.01,b6:6d:81:95:69:c4,90.00B,90.00B,24.192617416381836,18.185813188552856
Both,1575688295919,2500.008,6e:72:c5:14:70:3f,90.00B,90.00B,24.216028213500977,18.209254026412964
Both,1575688295910,2500.0,2a:e4:41:a5:d6:5a,90.00B,90.00B,24.236985206604004,18.230226516723633
Both,1575688295960,2500.006,0a:4a:d3:1e:74:be,90.00B,90.00B,24.204078674316406,18.19727325439453
Both,1575688295850,2500.004,7a:d8:58:a4:cc:b5,90.00B,90.00B,24.288103580474854,18.281312704086304
Both,1575688295947,2500.008,02:95:d9:2a:1c:f1,90.00B,90.00B,24.209359884262085,18.202503204345703
Both,1575688295950,2500.01,46:3c:14:c9:e0:59,90.00B,90.00B,24.214503526687622,18.2078058719635
Both,1575688295963,2500.012,42:8b:49:99:df:ef,90.00B,90.00B,24.210427045822144,18.203628301620483
Both,1575688295950,2500.01,aa:74:b3:8a:0b:60,90.00B,90.00B,24.22994613647461,18.22321367263794
Both,1575688295908,2500.006,1e:83:6c:b8:ad:d0,90.00B,90.00B,24.25109624862671,18.244390964508057
Both,1575688295936,2500.006,1e:41:42:e4:88:07,90.00B,90.00B,24.249608278274536,18.245800733566284
Both,1575688295959,2500.012,da:0d:80:97:bc:e8,90.00B,90.00B,24.20802593231201,18.20118284225464
Both,1575688295870,2500.0,3a:73:9e:d4:78:a4,90.00B,90.00B,24.29357075691223,18.286840438842773
Both,1575688295936,2500.004,1a:08:ee:d1:74:cf,90.00B,90.00B,24.22090768814087,18.214149236679077
Both,1575688295968,2500.004,0e:71:64:8f:2d:20,90.00B,90.00B,24.199671983718872,18.192832231521606
Both,1575688295948,2500.01,66:ba:63:cc:c0:2b,90.00B,90.00B,24.213273763656616,18.206405639648438
Both,1575688295954,2500.0,8e:4c:39:12:72:4c,90.00B,90.00B,24.23824977874756,18.231539249420166
Both,1575688295957,2500.01,e6:93:c9:0d:71:b8,90.00B,90.00B,24.24090337753296,18.234100103378296
Both,1575688295878,2500.012,c6:bb:27:31:ba:bc,90.00B,90.00B,24.271077156066895,18.264315843582153
Both,1575688295911,2500.006,22:a3:c6:33:0b:38,180.00B,90.00B,24.257301568984985,18.250524044036865
Both,1575688295921,2500.008,3e:3f:38:32:d0:2a,90.00B,90.00B,24.2626314163208,18.255831241607666
Both,1575688295906,2500.006,ce:14:69:aa:1b:ad,90.00B,176.00B,24.282529592514038,18.2757887840271
Both,1575688295939,2500.01,2e:1d:7d:30:82:f8,90.00B,90.00B,24.232078075408936,18.225379705429077
