Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,First Iteration,Rdrand Latency,Rdrand Stdev,Contention Rdrand Latency,Contention Rdrand Stdev,Total Latency,Boot ID,Elapsed Time
1575937477718,2500.008,2a:b7:6a:2a:6f:f2,90.00B,90.00B,5.5617311000823975,2.576785087585449e-05,8.12806992769501e-06,2.548823356628418e-05,7.156036746634973e-06,-2.7961730957031135e-07,4b69d80d-3feb-473d-b6cb-348bc7436180,1558757637
1575937477699,2500.012,76:69:1e:e6:5f:e9,90.00B,90.00B,5.571042776107788,2.5539398193359376e-05,7.164911974114642e-06,2.5598478317260743e-05,8.718318905803354e-06,5.9080123901366716e-08,db0c7590-3ea9-4935-901f-72fcf18b7994,1558757299
1575937477714,2499.996,72:b2:dd:bc:73:93,90.00B,90.00B,5.584185600280762,2.5662708282470705e-05,5.9173645767436565e-06,2.5256919860839842e-05,6.594342418664221e-06,-4.0578842163086233e-07,c240b6fe-a3bc-4331-ad5b-3f9bf16ad009,1558757622
1575937477695,2500.006,fa:26:27:6e:31:e8,90.00B,90.00B,5.586917161941528,2.6604509353637696e-05,7.057044899411771e-06,2.6073122024536132e-05,7.076646612572737e-06,-5.313873291015641e-07,c32131a6-538f-4327-95c6-13035a40ba1c,1558757421
1575937477698,2500.008,b2:98:04:54:aa:dc,90.00B,90.00B,5.529016494750977,2.540287971496582e-05,5.5282461063569965e-06,2.494039535522461e-05,5.102815083491313e-06,-4.624843597412088e-07,c4b82928-88af-4e41-a610-aa7c69944ffa,1558757718
1575937477696,2500.012,62:b6:f3:26:69:6e,90.00B,90.00B,5.571870565414429,2.584543228149414e-05,6.469188213824819e-06,2.6024389266967774e-05,6.745547662836821e-06,1.7895698547363417e-07,3614ede8-9d3f-494b-806a-37f984cdf6c7,1558756825
1575937477696,2499.998,12:8a:0d:ad:18:0e,90.00B,90.00B,5.557549238204956,2.5721025466918945e-05,7.922466298966809e-06,2.5310420989990234e-05,6.917530464830376e-06,-4.1060447692871114e-07,c9efb27c-9577-47ca-b8c1-4118153f46d9,1558757429
1575937477710,2500.006,4e:7d:8e:d5:be:2a,176.00B,90.00B,5.595876216888428,2.6064157485961914e-05,7.613374982956465e-06,2.537651062011719e-05,6.2550879216620615e-06,-6.876468658447248e-07,67bffae8-1a81-41a1-a16e-c1f884211717,1558757416
1575937477753,2500.004,e6:77:59:e0:88:50,90.00B,90.00B,5.57343316078186,2.8520345687866212e-05,0.0001966377360920631,2.5868082046508788e-05,5.983052118631401e-06,-2.652263641357424e-06,9e8c23ee-9539-45d0-a461-ab8f2de4a90a,1558757235
1575937477718,2500.01,4e:b9:9d:77:fb:01,90.00B,90.00B,5.599400520324707,2.5952625274658203e-05,7.1998133283112034e-06,2.557206153869629e-05,5.380766746916361e-06,-3.805637359619131e-07,fc6dcdf9-f174-42a2-96b4-4ef1d1e70769,1558757644
1575937477674,2500.01,a6:60:27:15:c1:07,90.00B,180.00B,5.559286117553711,2.5916004180908204e-05,4.973061666286164e-06,2.565898895263672e-05,7.876665394398193e-06,-2.570152282714851e-07,8a8a2e11-9fd6-4e5e-b28f-f3b220e853a7,1558757437
1575937477711,2500.002,4a:03:bf:27:9b:48,90.00B,90.00B,5.55289363861084,2.5246286392211916e-05,4.4715261891101205e-06,2.5634145736694335e-05,6.78869031701467e-06,3.878593444824192e-07,1b9907dc-0166-4514-a67d-6056a875b93d,1558757353
1575937477739,2500.01,c6:74:f2:86:e5:43,90.00B,90.00B,5.608193874359131,2.6174497604370117e-05,7.1449775119965474e-06,2.607588768005371e-05,8.864264303107424e-06,-9.860992431640682e-08,4e5e1768-c30b-467c-afe2-68f8b2a0b6bb,1558757568
1575937477717,2500.002,7e:19:08:2f:ff:8e,90.00B,90.00B,5.5646812915802,2.623863220214844e-05,9.636019835186925e-06,2.5663089752197266e-05,6.0389286928878695e-06,-5.755424499511722e-07,0c39c82f-9f52-4096-960f-ef2b294c2718,1558757494
1575937477723,2500.008,b2:d4:b4:bb:90:af,180.00B,90.00B,5.59576153755188,2.5885915756225588e-05,7.395776075039038e-06,2.5542449951171876e-05,6.263391720167915e-06,-3.4346580505371176e-07,4e5b8f72-e9ee-4177-993c-70eba811fd07,1558757391
1575937477716,2500.002,a2:38:5f:ca:ab:cb,90.00B,90.00B,5.550285577774048,2.5874853134155274e-05,8.780268816172937e-06,2.5885200500488283e-05,4.237149541889312e-05,1.0347366333009108e-08,c1a76d0d-30c3-454c-8db2-a46bf8971237,1558757365
1575937477688,2499.988,7a:c1:69:dc:92:a3,90.00B,90.00B,5.5674967765808105,2.5972318649291992e-05,6.652034599055019e-06,2.5728178024291992e-05,7.155706107050865e-06,-2.441406250000002e-07,0276b58e-a842-4b6e-a871-786d7125d539,1558757017
1575937477766,2500.008,e2:59:86:4d:13:09,90.00B,90.00B,5.621789216995239,2.8651952743530273e-05,0.00018907839449517215,2.585902214050293e-05,7.38482961161205e-06,-2.792930603027343e-06,385b5366-614b-4f0e-9fe8-c2cf4e7206b7,1558757353
1575937477725,2500.01,be:73:03:33:96:dc,90.00B,90.00B,5.601748943328857,2.5992727279663086e-05,7.059848718306474e-06,2.581954002380371e-05,7.632170574710095e-06,-1.7318725585937456e-07,d039bdab-0cfe-4144-a6e7-50abe78fdf17,1558757410
1575937477708,2500.006,d2:ca:de:30:d4:50,176.00B,176.00B,5.604594707489014,2.831234931945801e-05,0.0001487762627401537,2.5471830368041993e-05,6.085799500066649e-06,-2.840518951416016e-06,22114538-66ed-451a-af39-bbe65d754974,1558757416
1575937477724,2500.0,e6:6b:6d:a6:b9:5a,180.00B,176.00B,5.588076591491699,2.564873695373535e-05,7.3053024129672735e-06,2.589826583862305e-05,7.4196812604154295e-06,2.495288848876982e-07,f0b1a81f-3640-4451-9886-f860bfa4dd6b,1558757316
1575937477718,2500.006,5a:b0:1e:22:6e:2e,90.00B,90.00B,5.6011998653411865,2.620711326599121e-05,7.363693116160923e-06,2.5825786590576173e-05,5.977675163885577e-06,-3.8132667541503635e-07,cafe7c9d-465c-4183-a09c-98e0dc8cc717,1558757282
1575937477712,2499.994,62:40:05:49:09:76,176.00B,90.00B,5.578292369842529,2.602262496948242e-05,6.6939297446247375e-06,2.6547098159790038e-05,5.565497398981838e-05,5.244731903076163e-07,7bf9b8cf-24ac-430e-945c-741a8e3b4634,1558757504
1575937477897,2500.01,7e:81:44:53:7b:7f,180.00B,90.00B,5.619226932525635,2.601189613342285e-05,7.894195409421818e-06,2.783193588256836e-05,0.0001651332314257882,1.8200397491455097e-06,7f3e6fa3-b134-4ad9-8dbd-cf98b2372443,1558757568
1575937478425,2499.992,1a:95:3e:8d:8a:bb,90.00B,90.00B,5.5964765548706055,2.689390182495117e-05,4.28142065634508e-05,2.5859880447387697e-05,9.055456633617912e-06,-1.034021377563474e-06,8ad6ed96-f696-4bc6-b199-0242e9ef6613,1558757622
1575937478424,2499.992,da:4a:1d:9f:ac:e4,90.00B,180.00B,5.627791166305542,3.0105209350585936e-05,0.0002514848560306949,2.6122760772705078e-05,7.508165152211745e-06,-3.982448577880858e-06,6e0ee6cf-8dbf-4684-b65b-c589a8d65821,1558757618
