GUID,Success,Id,Request ID,Start Time,Phases,Phase 1,Logs,Base Sample,Bit-1 Pvalue,Bit-0 Sample,Error,Bit-0 Pvalue,MAC Address,End Time,Boot ID,Bit-1 Sample,Predecessors,Warm Start
09-17-02-44-153,1,153,bdf834c2-112b-4500-8b65-1222c87dbf0b,2020-09-17 09:44:02,1,153,out/09-17-02-44/log,out/09-17-02-44/base_samples153,0,out/09-17-02-44/bit0_samples153,,0.0063373585483835,DE:E0:76:35:EC:C4,2020-09-17 09:45:40,184b8178-c92f-4c74-9d4d-8e4ee450a112,out/09-17-02-44/bit1_samples153,09-17-02-40-89,Yes
09-17-02-44-418,1,418,292b0529-9923-4622-9617-41be6526af97,2020-09-17 09:44:02,1,418,out/09-17-02-44/log,out/09-17-02-44/base_samples418,0,out/09-17-02-44/bit0_samples418,,7.41106909636729e-05,96:9A:40:F0:9E:F0,2020-09-17 09:45:40,e01e99f1-452e-4f78-91d6-c446d120a6fc,out/09-17-02-44/bit1_samples418,09-17-02-40-186,Yes
09-17-02-44-165,1,165,efec3a80-16aa-4d37-90e9-3837c807714c,2020-09-17 09:44:03,1,165,out/09-17-02-44/log,out/09-17-02-44/base_samples165,0,out/09-17-02-44/bit0_samples165,,0.107593040979955,76:F3:85:00:E4:19,2020-09-17 09:45:40,eedf1b3a-06f2-4d3c-80e6-6a8f3db776be,out/09-17-02-44/bit1_samples165,09-17-02-40-558,Yes
09-17-02-44-987,1,987,68840d55-f522-4ef4-bbfc-0fcf6dafeaf0,2020-09-17 09:44:07,1,987,out/09-17-02-44/log,out/09-17-02-44/base_samples987,0,out/09-17-02-44/bit0_samples987,,7.08212203979469e-55,72:A3:C7:08:62:B5,2020-09-17 09:45:40,c169c2ef-b1a8-4e00-af1a-585231ee9d46,out/09-17-02-44/bit1_samples987,09-17-02-40-650,Yes
09-17-02-44-236,1,236,a56d02c9-bcfc-469f-befe-f513c2b40396,2020-09-17 09:44:02,1,236,out/09-17-02-44/log,out/09-17-02-44/base_samples236,0,out/09-17-02-44/bit0_samples236,,0.0103761270713155,0A:44:05:D3:74:19,2020-09-17 09:45:40,4136de12-2b28-43ff-8955-75661268a569,out/09-17-02-44/bit1_samples236,09-17-02-40-123,Yes
09-17-02-44-567,1,567,3d51e034-7965-4d4e-bb7d-68ff4017706a,2020-09-17 09:44:02,1,567,out/09-17-02-44/log,out/09-17-02-44/base_samples567,0,out/09-17-02-44/bit0_samples567,,1.20473987603514e-35,E6:AC:9B:B4:5C:D3,2020-09-17 09:45:40,f3cd85b9-fe57-4ba9-b514-6fad40a43d4f,out/09-17-02-44/bit1_samples567,09-17-02-40-636,Yes
09-17-02-44-704,1,704,6ccdf10a-6131-417f-88e7-8c8a45d84a1d,2020-09-17 09:44:03,1,704,out/09-17-02-44/log,out/09-17-02-44/base_samples704,0,out/09-17-02-44/bit0_samples704,,0.623329627928269,7A:68:02:29:9D:BB,2020-09-17 09:45:40,38027eee-45fe-43a3-99a7-7e8dff445611,out/09-17-02-44/bit1_samples704,"09-17-02-39-28,09-17-02-40-282",Yes
09-17-02-44-357,1,357,6a0f7989-7b66-43d6-81b2-0fe49807a09e,2020-09-17 09:44:15,1,357,out/09-17-02-44/log,out/09-17-02-44/base_samples357,0,out/09-17-02-44/bit0_samples357,,0.212657422278902,86:6D:D8:CC:52:53,2020-09-17 09:45:40,ebf15ed3-5a8d-4f7d-8b76-93b434cfb656,out/09-17-02-44/bit1_samples357,09-17-02-40-522,Yes
09-17-02-44-903,1,903,6c2dad13-37f4-4332-b4fe-3f7eb679b65f,2020-09-17 09:44:13,1,903,out/09-17-02-44/log,out/09-17-02-44/base_samples903,0,out/09-17-02-44/bit0_samples903,,1.02301502501132e-24,56:82:E7:42:45:63,2020-09-17 09:45:40,af3b75b6-a9c3-4a32-a7eb-3dfc6b8ec1fb,out/09-17-02-44/bit1_samples903,09-17-02-40-40,Yes
09-17-02-44-228,1,228,a72a26e1-61b1-458d-8284-178b0285e95b,2020-09-17 09:44:02,1,228,out/09-17-02-44/log,out/09-17-02-44/base_samples228,0,out/09-17-02-44/bit0_samples228,,0.307914414501458,32:E9:7A:11:09:52,2020-09-17 09:45:40,4f499ca7-24d7-4373-869b-f8ef58e923a4,out/09-17-02-44/bit1_samples228,"09-17-02-39-62,09-17-02-40-97",Yes
09-17-02-44-611,1,611,b7f43e5f-2221-4f0e-98fe-ffe2166f3ab2,2020-09-17 09:44:15,1,611,out/09-17-02-44/log,out/09-17-02-44/base_samples611,0,out/09-17-02-44/bit0_samples611,,0.00790176646282564,D6:9B:B3:00:1A:F9,2020-09-17 09:45:40,b18f9dad-d839-4c3f-b128-565f310b61ad,out/09-17-02-44/bit1_samples611,"09-17-02-39-78,09-17-02-40-354",Yes
09-17-02-44-489,1,489,951d3069-f914-43fc-a578-0df025545aea,2020-09-17 09:44:08,1,489,out/09-17-02-44/log,out/09-17-02-44/base_samples489,0,out/09-17-02-44/bit0_samples489,,3.11363578109773e-49,76:4D:FF:58:42:CE,2020-09-17 09:45:40,47634f75-9ef8-4bb3-aa4e-ff3cebcd5834,out/09-17-02-44/bit1_samples489,09-17-02-40-387,Yes
09-17-02-44-626,1,626,8e929e62-c34a-4efa-9986-8d6adfe562ac,2020-09-17 09:44:04,1,626,out/09-17-02-44/log,out/09-17-02-44/base_samples626,0,out/09-17-02-44/bit0_samples626,,2.77081821842775e-07,82:81:BE:F2:10:92,2020-09-17 09:45:41,397222c1-6f23-4d6e-a2e2-31e125a38fcc,out/09-17-02-44/bit1_samples626,09-17-02-40-159,Yes
09-17-02-44-494,1,494,dd3fc0e3-c8df-49f0-bbbf-2060d5e551b8,2020-09-17 09:44:11,1,494,out/09-17-02-44/log,out/09-17-02-44/base_samples494,0,out/09-17-02-44/bit0_samples494,,0.191763704652514,22:22:3C:85:6B:50,2020-09-17 09:45:40,5a60ec92-ea51-48e4-a9e7-7ccf8e5e509b,out/09-17-02-44/bit1_samples494,09-17-02-40-391,Yes
09-17-02-44-430,1,430,a12824e2-66fa-408a-9ba4-241124c9391c,2020-09-17 09:44:10,1,430,out/09-17-02-44/log,out/09-17-02-44/base_samples430,0,out/09-17-02-44/bit0_samples430,,0.845817793181429,EA:97:F8:27:E2:3F,2020-09-17 09:45:40,a61f531f-440e-417b-828c-6ae439c01ec5,out/09-17-02-44/bit1_samples430,"09-17-02-39-84,09-17-02-40-96",Yes
09-17-02-44-188,1,188,79d8b0a9-db65-492b-b924-ea93cd444c47,2020-09-17 09:44:19,1,188,out/09-17-02-44/log,out/09-17-02-44/base_samples188,0,out/09-17-02-44/bit0_samples188,,0.0686657314645956,EE:5C:DF:C7:46:C7,2020-09-17 09:45:40,11691f22-c64a-4c27-a1c7-7ef15addce6d,out/09-17-02-44/bit1_samples188,09-17-02-40-320,Yes
09-17-02-44-545,1,545,cf0bafa5-e4a3-414b-85fe-942af405fe6f,2020-09-17 09:44:10,1,545,out/09-17-02-44/log,out/09-17-02-44/base_samples545,0,out/09-17-02-44/bit0_samples545,,0.00541872168691782,9A:B1:CB:AF:0B:07,2020-09-17 09:45:40,1ee097ca-d322-46c7-b39c-932f7e3f81ff,out/09-17-02-44/bit1_samples545,09-17-02-40-326,Yes
09-17-02-44-485,1,485,b0de0328-66df-489a-bab0-1b0c3bb9a855,2020-09-17 09:44:07,1,485,out/09-17-02-44/log,out/09-17-02-44/base_samples485,0,out/09-17-02-44/bit0_samples485,,0.0516724831224613,06:3A:BB:D8:33:C4,2020-09-17 09:45:40,0081b8d8-4d10-495c-965b-053d485aca4f,out/09-17-02-44/bit1_samples485,09-17-02-40-741,Yes
09-17-02-44-839,1,839,5b915f25-b2cb-4cf7-89c5-1135bb92b23c,2020-09-17 09:44:24,1,839,out/09-17-02-44/log,out/09-17-02-44/base_samples839,0,out/09-17-02-44/bit0_samples839,,0.0200777354568531,12:30:00:F5:37:65,2020-09-17 09:45:40,757f2a4e-7aa6-4606-bbc9-e6a157d1e4e4,out/09-17-02-44/bit1_samples839,09-17-02-40-606,Yes
09-17-02-44-956,1,956,7ce7cd66-a56f-4045-924a-80741196befb,2020-09-17 09:44:22,1,956,out/09-17-02-44/log,out/09-17-02-44/base_samples956,0,out/09-17-02-44/bit0_samples956,,0.00155266530125642,3E:39:98:92:0D:B2,2020-09-17 09:45:40,fa767e16-6a2f-406f-b54a-c50b913ecd8b,out/09-17-02-44/bit1_samples956,09-17-02-40-839,Yes
09-17-02-44-306,1,306,5cdea30b-ae5d-49fe-bc45-b0f2374c5e6d,2020-09-17 09:44:07,1,306,out/09-17-02-44/log,out/09-17-02-44/base_samples306,0,out/09-17-02-44/bit0_samples306,,0.0547913945910326,86:B5:50:38:80:A9,2020-09-17 09:45:40,f330f329-8749-4144-9654-fe9bc781e473,out/09-17-02-44/bit1_samples306,09-17-02-40-509,Yes
09-17-02-44-397,1,397,aa0ea7a9-8169-4181-bd42-9db3e83a57cd,2020-09-17 09:44:10,1,397,out/09-17-02-44/log,out/09-17-02-44/base_samples397,0,out/09-17-02-44/bit0_samples397,,3.1105122888446e-22,0E:DB:81:DD:17:1A,2020-09-17 09:45:40,49a3d4db-287e-4b8f-ae66-708a9f4e5cda,out/09-17-02-44/bit1_samples397,09-17-02-40-533,Yes
09-17-02-44-435,1,435,2cdf9918-da33-4629-b7da-730ef0ce0112,2020-09-17 09:44:29,1,435,out/09-17-02-44/log,out/09-17-02-44/base_samples435,0,out/09-17-02-44/bit0_samples435,,0.000192789490334193,D6:39:62:9A:7A:A0,2020-09-17 09:45:40,58eb1ede-4259-4592-a7de-6b426c3d9f30,out/09-17-02-44/bit1_samples435,09-17-02-40-788,Yes
09-17-02-44-764,1,764,146e52aa-945b-43d3-ba4f-0c727748db59,2020-09-17 09:44:20,1,764,out/09-17-02-44/log,out/09-17-02-44/base_samples764,0,out/09-17-02-44/bit0_samples764,,0.00101313012717167,22:EA:AB:DF:1F:06,2020-09-17 09:45:40,bd3a4bc3-4d35-4325-a167-ec63cd4a7b57,out/09-17-02-44/bit1_samples764,09-17-02-40-861,Yes
09-17-02-44-823,1,823,153eb063-bc05-4b0e-acbf-b7ef8417f839,2020-09-17 09:44:18,1,823,out/09-17-02-44/log,out/09-17-02-44/base_samples823,0,out/09-17-02-44/bit0_samples823,,0.326877026410189,86:94:05:B8:25:A9,2020-09-17 09:45:40,ffc03bad-9187-4b97-8591-e00e81cf089e,out/09-17-02-44/bit1_samples823,09-17-02-40-433,Yes
09-17-02-44-255,1,255,29dacaf9-4c4c-439e-a133-2f063cb60e8d,2020-09-17 09:44:02,1,255,out/09-17-02-44/log,out/09-17-02-44/base_samples255,0,out/09-17-02-44/bit0_samples255,,0.307189350640294,CA:4B:3B:0E:98:6F,2020-09-17 09:45:40,1980bb38-d495-41a5-bedf-b661f6aa8ff5,out/09-17-02-44/bit1_samples255,09-17-02-40-843,Yes
09-17-02-44-267,1,267,e20be5b8-34a0-4587-9c36-34363a7f3ae8,2020-09-17 09:44:02,1,267,out/09-17-02-44/log,out/09-17-02-44/base_samples267,0,out/09-17-02-44/bit0_samples267,,2.83556227289821e-05,BA:8D:0B:D7:28:58,2020-09-17 09:45:40,9af9ea28-c2fd-41d9-b9df-3703d82c5e13,out/09-17-02-44/bit1_samples267,09-17-02-40-210,Yes
09-17-02-44-735,1,735,08134b08-3800-425e-b16b-895580c40238,2020-09-17 09:44:20,1,735,out/09-17-02-44/log,out/09-17-02-44/base_samples735,0,out/09-17-02-44/bit0_samples735,,0.00677397082312136,2E:29:6B:CF:E7:81,2020-09-17 09:45:40,01ee13f4-a733-4e26-8d03-b1944ec91ca5,out/09-17-02-44/bit1_samples735,09-17-02-40-560,Yes
09-17-02-44-697,1,697,75e8d6b9-1329-4dda-8231-a8c0c23a2859,2020-09-17 09:44:19,1,697,out/09-17-02-44/log,out/09-17-02-44/base_samples697,0,out/09-17-02-44/bit0_samples697,,0.768374116662642,EE:62:14:E2:2A:EC,2020-09-17 09:45:40,4e71bc1c-4ab9-44e9-b6fe-d48f4b440c5b,out/09-17-02-44/bit1_samples697,09-17-02-40-953,Yes
09-17-02-44-896,1,896,09e7b9f9-07df-41b9-85dc-eb0fc9ef7e91,2020-09-17 09:44:24,1,896,out/09-17-02-44/log,out/09-17-02-44/base_samples896,0,out/09-17-02-44/bit0_samples896,,1.4289275920762e-80,BE:D8:E6:7C:C9:20,2020-09-17 09:45:40,79abd589-a47c-4e5e-ac93-42e17b33ff5f,out/09-17-02-44/bit1_samples896,09-17-02-40-162,Yes
09-17-02-44-192,1,192,e0ead360-1bb9-47e6-a349-daf8e4d6b523,2020-09-17 09:44:02,1,192,out/09-17-02-44/log,out/09-17-02-44/base_samples192,0,out/09-17-02-44/bit0_samples192,,0.0659162656180376,6E:51:4C:EA:85:1F,2020-09-17 09:45:40,5bd8224b-dc3e-49cc-8320-10c787457f96,out/09-17-02-44/bit1_samples192,09-17-02-40-961,Yes
09-17-02-44-561,1,561,767ddd19-1ce9-401a-98bc-db158b68437f,2020-09-17 09:44:06,1,561,out/09-17-02-44/log,out/09-17-02-44/base_samples561,0,out/09-17-02-44/bit0_samples561,,0.235644997371915,9A:8F:89:49:15:0D,2020-09-17 09:45:40,c7457273-891d-42d7-8ea4-50bebc936ded,out/09-17-02-44/bit1_samples561,09-17-02-40-856,Yes
09-17-02-44-393,1,393,f5f9dec7-523c-459a-a7e9-425536199c2c,2020-09-17 09:44:03,1,393,out/09-17-02-44/log,out/09-17-02-44/base_samples393,0,out/09-17-02-44/bit0_samples393,,0.0784978152607002,4A:95:28:CE:7C:8F,2020-09-17 09:45:40,93dada0f-f9aa-4f24-a76d-d98606cc6c0b,out/09-17-02-44/bit1_samples393,09-17-02-40-912,Yes
09-17-02-44-707,1,707,6403ea0b-c118-4102-ad75-137c8ad56039,2020-09-17 09:44:03,1,707,out/09-17-02-44/log,out/09-17-02-44/base_samples707,0,out/09-17-02-44/bit0_samples707,,2.69183496106014e-16,62:C2:42:CF:B8:52,2020-09-17 09:45:40,9c4247c4-bb03-450d-a8fa-a27b5897b5b3,out/09-17-02-44/bit1_samples707,09-17-02-40-352,Yes
09-17-02-44-784,1,784,4cf20527-7c6f-47af-a4b0-1c1030736038,2020-09-17 09:44:15,1,784,out/09-17-02-44/log,out/09-17-02-44/base_samples784,0,out/09-17-02-44/bit0_samples784,,0.106849655197435,22:F4:81:E9:23:BC,2020-09-17 09:45:40,87780d9c-d733-40ad-8eb1-67a2035cfcb3,out/09-17-02-44/bit1_samples784,09-17-02-40-760,Yes
09-17-02-44-605,1,605,e046e82c-6408-420a-b945-3403becece55,2020-09-17 09:44:06,1,605,out/09-17-02-44/log,out/09-17-02-44/base_samples605,0,out/09-17-02-44/bit0_samples605,,0.00011523116831789,D2:33:00:0A:75:CF,2020-09-17 09:45:40,ca5fce50-0150-4084-a689-91e4caefa10d,out/09-17-02-44/bit1_samples605,09-17-02-40-335,Yes
09-17-02-44-532,1,532,ccbcf65c-27d2-493f-8070-94afa7f886f4,2020-09-17 09:44:03,1,532,out/09-17-02-44/log,out/09-17-02-44/base_samples532,0,out/09-17-02-44/bit0_samples532,,0.309769163747213,76:56:BA:71:83:5A,2020-09-17 09:45:40,7365b50f-def4-4b57-89ca-16e6e55cc1f7,out/09-17-02-44/bit1_samples532,"09-17-02-39-98,09-17-02-40-58",Yes
09-17-02-44-791,1,791,c8912a66-2704-423e-aa7e-d796fcf35e78,2020-09-17 09:44:13,1,791,out/09-17-02-44/log,out/09-17-02-44/base_samples791,0,out/09-17-02-44/bit0_samples791,,0.43375160434651,CA:E1:92:08:5A:05,2020-09-17 09:45:41,fc28eaca-c66a-418d-8f9c-ffefe6190a38,out/09-17-02-44/bit1_samples791,09-17-02-40-813,Yes
09-17-02-44-957,1,957,21fbad6a-61a1-4160-b5b6-6fe7e037cffa,2020-09-17 09:44:06,1,957,out/09-17-02-44/log,out/09-17-02-44/base_samples957,0,out/09-17-02-44/bit0_samples957,,2.59971618847115e-09,7A:EA:2E:45:21:9F,2020-09-17 09:45:40,532a3a5e-ca8b-46c9-9c56-378dc8b58365,out/09-17-02-44/bit1_samples957,09-17-02-40-78,Yes
09-17-02-44-148,1,148,e31c8700-d677-4cd3-87e5-b1ee09b50d4b,2020-09-17 09:44:06,1,148,out/09-17-02-44/log,out/09-17-02-44/base_samples148,0,out/09-17-02-44/bit0_samples148,,1.32291534659389e-05,6A:4C:7D:20:AF:E3,2020-09-17 09:45:40,3ed3684e-cf0d-4f8a-8c34-06dcf6bf69fd,out/09-17-02-44/bit1_samples148,09-17-02-40-750,Yes
09-17-02-44-378,1,378,c60a3365-0085-4041-922c-af5e9179a226,2020-09-17 09:44:19,1,378,out/09-17-02-44/log,out/09-17-02-44/base_samples378,0,out/09-17-02-44/bit0_samples378,,0.0729015471496465,7E:52:95:D7:88:17,2020-09-17 09:45:40,8ab1e43b-e350-41cf-a37b-58e847683d89,out/09-17-02-44/bit1_samples378,09-17-02-40-370,Yes
09-17-02-44-518,1,518,b2d2ca25-64d9-4c0e-87d2-d2a19540a8ca,2020-09-17 09:44:28,1,518,out/09-17-02-44/log,out/09-17-02-44/base_samples518,0,out/09-17-02-44/bit0_samples518,,5.76637493150014e-06,42:4C:88:85:9F:06,2020-09-17 09:45:40,d5dfc9fd-4a96-4ec4-9e60-3e52eef10fc1,out/09-17-02-44/bit1_samples518,09-17-02-40-48,Yes
09-17-02-44-927,1,927,cb3a3603-94da-45ff-8275-214f01f10823,2020-09-17 09:44:13,1,927,out/09-17-02-44/log,out/09-17-02-44/base_samples927,0,out/09-17-02-44/bit0_samples927,,0.809729870158841,82:1F:68:62:B2:C5,2020-09-17 09:45:40,dc324b18-7bd3-462f-bfd0-410a539c91d4,out/09-17-02-44/bit1_samples927,"09-17-02-39-8,09-17-02-40-45",Yes
09-17-02-44-848,1,848,2ec8cb7c-07b8-447b-a818-4fd878a9e9df,2020-09-17 09:44:17,1,848,out/09-17-02-44/log,out/09-17-02-44/base_samples848,0,out/09-17-02-44/bit0_samples848,,0.0231964579874945,42:6A:DF:20:78:24,2020-09-17 09:45:40,5368a2ad-21da-47db-addc-096fe410fc3d,out/09-17-02-44/bit1_samples848,09-17-02-40-295,Yes
09-17-02-44-411,1,411,30baf1e6-d2fb-4b4d-a410-9ece39064733,2020-09-17 09:44:11,1,411,out/09-17-02-44/log,out/09-17-02-44/base_samples411,0,out/09-17-02-44/bit0_samples411,,0.369390529902735,B2:A4:AA:94:9F:78,2020-09-17 09:45:40,f3bec286-d70d-4010-8142-32535b9b55bf,out/09-17-02-44/bit1_samples411,09-17-02-40-577,Yes
09-17-02-44-381,1,381,5ea41c3d-c628-42df-935a-7e163e59e55d,2020-09-17 09:44:18,1,381,out/09-17-02-44/log,out/09-17-02-44/base_samples381,0,out/09-17-02-44/bit0_samples381,,0.228803742331881,FE:0B:D4:D5:A0:79,2020-09-17 09:45:40,39beec67-a621-4870-bb96-4d1b3883e335,out/09-17-02-44/bit1_samples381,09-17-02-40-191,Yes
09-17-02-44-946,1,946,969600a1-646f-4534-b9e6-2a74b63444b0,2020-09-17 09:44:18,1,946,out/09-17-02-44/log,out/09-17-02-44/base_samples946,0,out/09-17-02-44/bit0_samples946,,2.61843082937396e-24,C6:7F:D2:47:79:29,2020-09-17 09:45:40,20a45043-b3a2-40fa-b917-9a6e02e38f55,out/09-17-02-44/bit1_samples946,09-17-02-40-325,Yes
09-17-02-44-76,1,76,8c164162-da91-4592-a174-bbe84dd28948,2020-09-17 09:44:02,1,76,out/09-17-02-44/log,out/09-17-02-44/base_samples76,0,out/09-17-02-44/bit0_samples76,,0.318263739394344,7A:9D:A1:AE:BD:24,2020-09-17 09:45:40,c6d61e1e-7d31-44d1-88ab-401d45ebab84,out/09-17-02-44/bit1_samples76,"09-17-02-39-10,09-17-02-40-31",Yes
09-17-02-44-664,1,664,6db271fe-22c6-4a91-82b5-eda985f23238,2020-09-17 09:44:20,1,664,out/09-17-02-44/log,out/09-17-02-44/base_samples664,0,out/09-17-02-44/bit0_samples664,,0.0386936668990097,E2:F8:16:A1:A5:6F,2020-09-17 09:45:40,97fab3f2-9e01-4c64-b07e-b0402f478433,out/09-17-02-44/bit1_samples664,09-17-02-40-331,Yes
09-17-02-44-699,1,699,2e3bcbef-7fe4-440d-980d-cfeb1ad93314,2020-09-17 09:44:28,1,699,out/09-17-02-44/log,out/09-17-02-44/base_samples699,0,out/09-17-02-44/bit0_samples699,,0.000248979479735267,5E:6B:A3:21:26:06,2020-09-17 09:45:40,632e8416-403a-4de5-8afc-8e0424ebe01e,out/09-17-02-44/bit1_samples699,09-17-02-40-934,Yes
09-17-02-44-620,1,620,b789de00-2071-4721-b09d-99eea75dcbc8,2020-09-17 09:44:24,1,620,out/09-17-02-44/log,out/09-17-02-44/base_samples620,0,out/09-17-02-44/bit0_samples620,,7.75403756188471e-12,5E:C7:BD:6E:6D:62,2020-09-17 09:45:40,ce8f128c-5e9f-42a5-bbfc-bc3a31ffbf4c,out/09-17-02-44/bit1_samples620,09-17-02-40-1000,Yes
09-17-02-44-523,1,523,e5513751-b6a2-41df-b6a7-281e34e6dba6,2020-09-17 09:44:03,1,523,out/09-17-02-44/log,out/09-17-02-44/base_samples523,0,out/09-17-02-44/bit0_samples523,,0.000329129712094404,72:17:7B:11:96:14,2020-09-17 09:45:40,62511d18-4fc4-4c56-a3c9-0b327d75183e,out/09-17-02-44/bit1_samples523,09-17-02-40-480,Yes
09-17-02-44-374,1,374,7fb07258-c1ea-4f99-9d33-e6e42bfa342f,2020-09-17 09:44:02,1,374,out/09-17-02-44/log,out/09-17-02-44/base_samples374,0,out/09-17-02-44/bit0_samples374,,0.649109681628202,BE:E5:3A:92:0E:30,2020-09-17 09:45:40,78dc8d1d-cc99-4caa-8d51-450a66a0fe0d,out/09-17-02-44/bit1_samples374,"09-17-02-39-20,09-17-02-40-119",Yes
09-17-02-44-543,1,543,08fff6e3-ae73-49f8-b3f3-f730e40f630c,2020-09-17 09:44:02,1,543,out/09-17-02-44/log,out/09-17-02-44/base_samples543,0,out/09-17-02-44/bit0_samples543,,0.0194851351694633,3E:C4:A5:22:5D:2B,2020-09-17 09:45:40,6c2e543d-3ad0-49fb-8a8a-991c5fe97eb3,out/09-17-02-44/bit1_samples543,09-17-02-40-599,Yes
09-17-02-44-101,1,101,c32489c9-01a4-4f98-bb83-00912623eb97,2020-09-17 09:44:02,1,101,out/09-17-02-44/log,out/09-17-02-44/base_samples101,0,out/09-17-02-44/bit0_samples101,,0.922686990624356,DA:F1:80:BF:58:26,2020-09-17 09:45:40,32ff1249-197c-4888-a6b8-b0554a120b15,out/09-17-02-44/bit1_samples101,"09-17-02-39-82,09-17-02-40-141",Yes
09-17-02-44-109,1,109,f887e313-bbf0-4727-848d-4cae5dcbec95,2020-09-17 09:44:05,1,109,out/09-17-02-44/log,out/09-17-02-44/base_samples109,0,out/09-17-02-44/bit0_samples109,,0.630037895847764,EE:80:6D:D4:15:79,2020-09-17 09:45:40,94513e67-46a9-4723-b905-df3e730f1d36,out/09-17-02-44/bit1_samples109,09-17-02-40-92,Yes
09-17-02-44-45,1,45,317c038f-b94a-4623-b854-216ff2763a95,2020-09-17 09:44:16,1,45,out/09-17-02-44/log,out/09-17-02-44/base_samples45,0,out/09-17-02-44/bit0_samples45,,0.311857924495429,96:A3:7B:EC:C4:68,2020-09-17 09:45:40,3cb6d744-f245-480e-8512-acdeecdbd712,out/09-17-02-44/bit1_samples45,"09-17-02-39-42,09-17-02-40-234",Yes
09-17-02-44-328,1,328,f8954c35-c13b-4f77-bbc0-64d80f47a16e,2020-09-17 09:44:02,1,328,out/09-17-02-44/log,out/09-17-02-44/base_samples328,0,out/09-17-02-44/bit0_samples328,,1.4105561614473e-24,9E:73:3F:94:DF:2C,2020-09-17 09:45:40,cd9ce39a-dc7b-4d81-a3da-b2452238b729,out/09-17-02-44/bit1_samples328,09-17-02-40-766,Yes
09-17-02-44-226,1,226,6a6f0e14-b5f3-4800-96ea-ccbd21275a1e,2020-09-17 09:44:02,1,226,out/09-17-02-44/log,out/09-17-02-44/base_samples226,0,out/09-17-02-44/bit0_samples226,,0.114831385418501,F2:74:DC:8D:A8:94,2020-09-17 09:45:40,c5741004-8365-4a57-bd4a-50df2be3601a,out/09-17-02-44/bit1_samples226,"09-17-02-39-86,09-17-02-40-157",Yes
09-17-02-44-107,1,107,4bc06eb3-ab87-48ff-9470-da3c3bf6f3b9,2020-09-17 09:44:02,1,107,out/09-17-02-44/log,out/09-17-02-44/base_samples107,0,out/09-17-02-44/bit0_samples107,,0.0265040504257,42:8F:4B:44:67:19,2020-09-17 09:45:40,1a9aeedf-a5c2-40ca-8d8b-23c30de9e3f3,out/09-17-02-44/bit1_samples107,09-17-02-40-723,Yes
09-17-02-44-8,1,8,7347f13a-5c2f-4dcd-b81c-d4b8acf2fe9e,2020-09-17 09:44:02,1,8,out/09-17-02-44/log,out/09-17-02-44/base_samples8,0,out/09-17-02-44/bit0_samples8,,1.45722620361103e-33,1A:01:21:85:73:72,2020-09-17 09:45:40,82151034-7223-4077-9a40-5d2ca23b835a,out/09-17-02-44/bit1_samples8,09-17-02-40-379,Yes
09-17-02-44-46,1,46,86ecff21-c942-4526-b24e-0bb516887435,2020-09-17 09:44:02,1,46,out/09-17-02-44/log,out/09-17-02-44/base_samples46,0,out/09-17-02-44/bit0_samples46,,0.719748220173599,2E:F1:44:E7:4B:A5,2020-09-17 09:45:40,abdae1fd-ebb9-472d-aee6-9293cac892e6,out/09-17-02-44/bit1_samples46,"09-17-02-39-87,09-17-02-40-405",Yes
09-17-02-44-82,1,82,6f618104-7f86-46e0-93f4-41b1ec44a73f,2020-09-17 09:44:11,1,82,out/09-17-02-44/log,out/09-17-02-44/base_samples82,0,out/09-17-02-44/bit0_samples82,,0.000159790109777855,52:34:E5:BC:6E:92,2020-09-17 09:45:40,af1e7d6f-144b-486a-8a3a-3825d45c761a,out/09-17-02-44/bit1_samples82,09-17-02-40-932,Yes
09-17-02-44-813,1,813,90087ff8-d21b-4cd6-8c92-23cb24e2ebe0,2020-09-17 09:44:13,1,813,out/09-17-02-44/log,out/09-17-02-44/base_samples813,0,out/09-17-02-44/bit0_samples813,,3.8520027620917e-15,62:53:E8:C2:2F:D4,2020-09-17 09:45:40,8bffb1d3-cf76-478d-bee8-aaeddae7337e,out/09-17-02-44/bit1_samples813,09-17-02-40-314,Yes
09-17-02-44-142,1,142,52b2fcda-3b1b-4eee-8f39-7ef64669e808,2020-09-17 09:44:02,1,142,out/09-17-02-44/log,out/09-17-02-44/base_samples142,0,out/09-17-02-44/bit0_samples142,,0.307398556878547,42:C6:9E:5D:8D:24,2020-09-17 09:45:40,b72c9f05-58e5-4afb-8d74-c1cbf63a4f47,out/09-17-02-44/bit1_samples142,09-17-02-40-67,Yes
09-17-02-44-47,1,47,6eee96a1-b829-4e60-8c43-f7712f1ff670,2020-09-17 09:44:02,1,47,out/09-17-02-44/log,out/09-17-02-44/base_samples47,0,out/09-17-02-44/bit0_samples47,,1.02155541973958e-29,C6:D0:49:D7:E7:C5,2020-09-17 09:45:40,51144b2a-06ca-4c3a-afa6-af95c5167fb8,out/09-17-02-44/bit1_samples47,09-17-02-40-309,Yes
09-17-02-44-717,1,717,212127b0-fea3-4bec-9e31-abd373fe186d,2020-09-17 09:44:03,1,717,out/09-17-02-44/log,out/09-17-02-44/base_samples717,0,out/09-17-02-44/bit0_samples717,,0.610182958547703,5E:DA:9F:F0:20:82,2020-09-17 09:45:40,afe538f2-590f-41a7-b46b-347743e5d6f0,out/09-17-02-44/bit1_samples717,"09-17-02-39-21,09-17-02-40-252",Yes
