In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575687095628,2500.014,72:5b:e2:a2:48:0f,180.00B,90.00B,23.99532461166382,17.988560438156128
Both,1575687095574,2500.006,36:8c:d5:bf:fd:c0,180.00B,180.00B,24.0569908618927,18.050281763076782
Both,1575687095452,2500.01,9e:9d:07:54:4b:37,90.00B,90.00B,24.18309736251831,18.176366329193115
Both,1575687095546,2500.012,1e:fd:50:85:19:af,90.00B,90.00B,24.090613842010498,18.08370614051819
Both,1575687095525,2500.002,1a:86:09:2d:cd:8d,90.00B,90.00B,24.11059331893921,18.10384202003479
Both,1575687095466,2500.01,46:b1:dd:1a:c8:1d,90.00B,90.00B,24.179206609725952,18.176713943481445
Both,1575687095517,2500.0,82:8e:47:8e:8c:a4,90.00B,90.00B,24.139198541641235,18.132309675216675
Both,1575687095570,2500.002,e6:8c:dc:7c:fb:85,90.00B,176.00B,24.084952354431152,18.07818579673767
Both,1575687095629,2500.004,ca:f2:55:34:82:50,90.00B,90.00B,24.022677421569824,18.01594591140747
Both,1575687095635,2500.012,6e:d2:38:05:4c:ea,176.00B,90.00B,24.02272129058838,18.015965938568115
Both,1575687095607,2499.998,12:e8:d2:fc:3a:a4,176.00B,90.00B,24.052772045135498,18.046065092086792
Both,1575687095613,2499.998,d2:18:9d:d4:64:0f,180.00B,176.00B,24.052122354507446,18.045212268829346
Both,1575687095541,2500.0,ee:39:b6:98:1a:7b,90.00B,90.00B,24.130906105041504,18.124754667282104
Both,1575687095525,2500.006,a6:d1:a4:a7:33:88,90.00B,90.00B,24.158377647399902,18.151684522628784
Both,1575687095572,2500.002,ca:f7:e3:fa:ca:5a,90.00B,90.00B,24.11606788635254,18.109330892562866
Both,1575687095521,2500.012,0a:ba:b4:36:19:62,90.00B,90.00B,24.170219898223877,18.163490533828735
Both,1575687095465,2500.004,36:13:6b:54:78:2a,90.00B,90.00B,24.228638648986816,18.22191309928894
Both,1575687095637,2500.012,22:04:1e:87:2d:b0,90.00B,90.00B,24.06098985671997,18.05410122871399
Both,1575687095605,2500.002,c2:4c:c7:c2:99:c2,90.00B,90.00B,24.09563636779785,18.08888816833496
Both,1575687095504,2500.008,ce:fb:54:5c:ee:54,90.00B,90.00B,24.198320865631104,18.191517114639282
Both,1575687095588,2500.008,ba:68:93:e2:8b:cd,90.00B,90.00B,24.13582491874695,18.129069328308105
Both,1575687095503,2500.01,c2:25:c1:28:d8:3d,90.00B,90.00B,24.223203897476196,18.21652126312256
Both,1575687095472,2500.012,0e:7f:00:68:a2:5b,90.00B,90.00B,24.256360292434692,18.24964737892151
Both,1575687095501,2500.002,de:ad:6d:37:97:1f,180.00B,176.00B,24.22774314880371,18.22102117538452
Both,1575687095604,2500.012,ce:00:5d:33:44:ce,90.00B,90.00B,24.125203371047974,18.11842370033264
Both,1575687095516,2500.0,5a:71:d6:6e:53:b7,90.00B,90.00B,24.229079484939575,18.222135543823242
Both,1575687095548,2500.012,0e:b7:7e:d1:95:e2,90.00B,90.00B,24.198830366134644,18.192026376724243
Both,1575687095569,2500.004,0e:9c:1c:64:92:77,90.00B,90.00B,24.178756952285767,18.17204189300537
Both,1575687096128,2500.002,06:d0:a8:04:1d:49,90.00B,90.00B,23.62096071243286,17.6142315864563
Both,1575687095622,2500.002,8e:01:c0:48:b0:cf,90.00B,90.00B,24.129026174545288,18.122297048568726
Both,1575687095568,2500.008,e2:62:14:93:d9:5b,90.00B,90.00B,24.185735940933228,18.179015398025513
Both,1575687095648,2499.998,d2:17:cd:eb:48:7e,90.00B,90.00B,24.121438026428223,18.11471915245056
Both,1575687095597,2500.002,1a:47:59:07:28:59,90.00B,90.00B,24.18167734146118,18.174884796142578
Both,1575687095535,2500.01,26:59:33:44:df:dc,90.00B,90.00B,24.252715349197388,18.2458713054657
Both,1575687095510,2500.052,72:2d:63:09:69:24,90.00B,90.00B,24.28667664527893,18.278244495391846
Both,1575687095622,2500.004,ba:f4:a1:cc:7c:3f,90.00B,90.00B,24.199912309646606,18.19317650794983
Both,1575687095639,2500.004,e2:44:16:b9:ab:d4,90.00B,90.00B,24.1887309551239,18.181946992874146
Both,1575687095576,2500.008,42:b5:64:80:26:20,90.00B,90.00B,24.25196075439453,18.245213270187378
Both,1575687095582,2500.0,8e:93:c4:2a:a9:6b,180.00B,90.00B,24.25026798248291,18.243531465530396
Both,1575687095596,2500.01,72:91:35:54:f5:20,90.00B,90.00B,24.233185291290283,18.22607922554016
Both,1575687095538,2500.01,0e:59:38:56:91:26,90.00B,90.00B,24.294047117233276,18.287253379821777
Both,1575687095582,2500.004,ba:03:a7:01:36:f0,90.00B,90.00B,24.2574143409729,18.250665426254272
Both,1575687095603,2500.012,56:64:73:90:c0:4e,90.00B,90.00B,24.24116611480713,18.233945608139038
Both,1575687095642,2500.01,4a:43:09:35:79:7e,90.00B,90.00B,24.220327854156494,18.21333384513855
Both,1575687095619,2500.006,e2:50:56:35:ac:3f,90.00B,90.00B,24.249061346054077,18.24226140975952
Both,1575687095566,2500.01,ee:31:db:12:17:db,90.00B,176.00B,24.324881076812744,18.318107843399048
Both,1575687096071,2500.014,b2:e4:c5:bd:de:87,90.00B,90.00B,23.821523427963257,17.81480598449707
Both,1575687095605,2500.01,4a:43:17:11:2f:a1,176.00B,90.00B,24.302610874176025,18.295864582061768
Both,1575687095638,2500.01,de:b8:51:e4:e8:a0,90.00B,90.00B,24.297555208206177,18.290678024291992
Both,1575687095631,2500.006,46:29:cc:f6:16:d1,180.00B,90.00B,24.313090324401855,18.30639410018921
Both,1575687095572,2500.004,52:84:31:9d:4e:ed,90.00B,90.00B,24.605178833007812,18.598429203033447
Both,1575687096429,2500.006,0e:98:d4:2b:e0:29,90.00B,90.00B,23.853591680526733,17.846790552139282
Both,1575687096430,2500.002,f6:9a:83:fa:d1:05,90.00B,90.00B,23.854316473007202,17.847599744796753
Both,1575687096126,2500.002,ca:79:c4:2a:f4:61,90.00B,90.00B,24.17298936843872,18.16627550125122
Both,1575687096139,2500.002,6e:8e:71:b9:c4:12,90.00B,90.00B,24.194477796554565,18.187719345092773
Both,1575687096131,2500.002,4e:d7:56:ad:45:5b,90.00B,90.00B,24.25623607635498,18.249496459960938
Both,1575687096136,2500.0,32:5a:b5:a5:e6:ca,90.00B,90.00B,24.266220808029175,18.259498834609985
Both,1575687096429,2500.006,ce:3c:b2:43:71:9d,90.00B,90.00B,24.015668869018555,18.008928060531616
