In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575694736745,7.93,2019-12-07 04:58:54,2000.182,eth1,169.254.8.130,69:0a:95:38:15:06,1,39.77332353591919,33.77130174636841
Both,1575694736256,7.68,2019-12-07 04:58:54,2000.171,eth2,169.254.8.1,71:d7:f6:86:dd:02,1,40.28861856460571,34.286375522613525
Both,1575694737921,8.71,2019-12-07 04:58:55,2000.174,eth2,169.254.8.1,01:d2:3f:e9:15:6c,1,38.66528105735779,32.65213084220886
Both,1575694736340,7.99,2019-12-07 04:58:54,2000.142,lo,127.0.0.1,65:48:a9:4f:3a:a6,1,40.23871922492981,34.23653554916382
Both,1575694736984,7.94,2019-12-07 04:58:54,2000.165,eth1,169.254.8.130,31:5d:82:ce:0f:74,1,39.64263391494751,33.64070415496826
Both,1575694736527,8.95,2019-12-07 04:58:53,2000.16,lo,127.0.0.1,33:81:ec:1c:9d:a1,1,40.10733675956726,34.10406947135925
Both,1575694737156,7.14,2019-12-07 04:58:54,2000.165,eth0,192.168.1.1,41:1c:d2:50:a1:87,1,39.50152087211609,33.499144554138184
Both,1575694735842,8.32,2019-12-07 04:58:53,2000.142,lo,127.0.0.1,13:10:bc:ce:f3:a7,1,40.826096296310425,34.8232216835022
Both,1575694736846,7.99,2019-12-07 04:58:54,2000.16,eth2,169.254.8.1,5b:ce:88:af:ea:91,1,39.87294030189514,33.869300842285156
Both,1575694737120,7.29,2019-12-07 04:58:55,2000.165,eth2,169.254.8.1,c7:b9:c1:d4:ce:01,1,39.6266770362854,33.62426424026489
Both,1575694736192,7.43,2019-12-07 04:58:54,2000.137,eth0,192.168.1.1,d7:36:60:11:3c:ba,1,40.59132170677185,34.589441776275635
Both,1575694736264,7.22,2019-12-07 04:58:54,2000.163,eth1,169.254.8.130,2d:e1:7c:e8:8c:77,1,40.584577560424805,34.5826051235199
Both,1575694735867,7.38,2019-12-07 04:58:54,2000.169,eth1,169.254.8.130,d5:1c:6f:09:dd:be,1,41.230634927749634,35.228140354156494
Both,1575694735697,7.49,2019-12-07 04:58:53,2000.169,eth1,169.254.8.130,ed:ef:f0:22:81:7e,1,41.53378224372864,35.53184461593628
Both,1575694735677,7.86,2019-12-07 04:58:53,2000.169,eth1,169.254.8.130,07:79:db:22:58:33,1,41.586692094802856,35.58474612236023
Both,1575694736456,8.57,2019-12-07 04:58:53,2000.174,eth2,169.254.8.1,37:0d:4b:cd:c1:00,1,40.843565464019775,34.841001749038696
Both,1575694736866,7.80,2019-12-07 04:58:54,2000.174,eth2,169.254.8.1,75:f6:5f:25:17:96,1,40.53851771354675,34.531654357910156
Both,1575694736090,8.26,2019-12-07 04:58:53,2000.178,eth1,169.254.8.130,b9:b5:69:bf:22:50,1,41.32901477813721,35.326133012771606
Both,1575694736324,7.63,2019-12-07 04:58:54,2000.178,eth1,169.254.8.130,e1:bc:db:49:f5:d6,1,41.13339042663574,35.13129901885986
