Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 5,Phase 1,Phases,Start Time,Phase 4,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/08-20-14-08/log,fb654ee8-ae3a-4d1f-be6a-f89e1887d3d2,12:BD:9D:D9:E6:D3,650,640,527,526,5,2020-08-20 21:08:44,640,2020-08-20 21:10:29,526,d60cb504-5d2f-4a6a-a35a-153ca370ac11,1,,-,-
out/08-20-14-08/log,466b28e3-56ff-418b-9bbd-1677b2489959,6A:1D:F9:9B:C6:53,872,945,1017,945,5,2020-08-20 21:08:42,1016,2020-08-20 21:10:29,834,c2f5c6ff-766c-469b-9c84-6d84f6f6fd1f,1,,-,-
out/08-20-14-08/log,e3fd67d4-a447-47da-8a5a-0ec86e51e2ab,9E:FF:D5:49:C1:9F,938,910,900,870,5,2020-08-20 21:09:02,910,2020-08-20 21:10:30,649,a13b2176-5f88-4994-a3cf-9cf215b45a82,1,,-,-
out/08-20-14-08/log,0ab68e62-a90b-477e-a43f-238a7f8d236d,56:97:0D:42:D9:04,847,853,852,853,5,2020-08-20 21:09:01,853,2020-08-20 21:10:30,847,739b975d-1c0e-44cd-8ba8-263e17091475,1,,-,-
out/08-20-14-08/log,6644e18b-b979-4449-bdc2-5641a9ef608c,92:B4:6C:61:30:27,702,914,832,833,5,2020-08-20 21:09:01,702,2020-08-20 21:10:29,702,fca28eaf-647c-49fd-ab13-bfa8a8c99f54,1,,-,-
out/08-20-14-08/log,d4c30862-63e7-499e-8631-e713d015482d,5E:1A:F8:91:57:F3,992,992,992,1021,5,2020-08-20 21:09:04,996,2020-08-20 21:10:29,992,3e2ec67c-ea08-4663-a3d4-46581a0ca0e6,1,,-,-
out/08-20-14-08/log,5c9a7365-cc5d-4925-b44f-3105bd4b30e5,B2:21:86:FB:29:81,1004,1004,1004,1004,5,2020-08-20 21:08:51,1004,2020-08-20 21:10:29,1000,b6b7bf7d-d351-4ed9-b0a7-f2998a87a4cf,1,,-,-
out/08-20-14-08/log,9433c7af-1313-4b11-9b01-27528d1508a3,16:F5:35:AF:F8:F6,235,235,235,235,5,2020-08-20 21:08:40,235,2020-08-20 21:10:30,235,f2705f07-241b-41d5-9773-7a32361a325a,1,,-,-
out/08-20-14-08/log,6db8cb00-545c-48d7-aec4-7923cda6bb98,8A:B0:2D:A1:EC:54,819,819,817,819,5,2020-08-20 21:08:40,819,2020-08-20 21:10:30,295,ae8245c0-e873-4704-a821-d917c46fdf5a,1,,-,-
out/08-20-14-08/log,75360670-6daf-4904-b047-6edb6c947831,6E:BE:AB:F9:D1:E1,817,1017,1017,1017,5,2020-08-20 21:08:59,1017,2020-08-20 21:10:29,790,4e4c71ef-e965-4f5b-a4d1-20f495fe9f18,1,,-,-
out/08-20-14-08/log,cb2a0cde-a471-49e0-9639-ce830139b7fa,92:C3:D7:60:B1:72,613,558,896,558,5,2020-08-20 21:09:03,559,2020-08-20 21:10:29,558,b5b7fe0a-74cf-4d2c-ade8-7d59912b4a07,1,,-,-
out/08-20-14-08/log,124f0a66-df33-4c2e-b210-a3d37f17929a,12:B1:22:60:59:08,993,961,993,922,5,2020-08-20 21:08:44,993,2020-08-20 21:10:29,922,347408cc-e509-41ee-ba2c-2207907fe580,1,,-,-
out/08-20-14-08/log,78b93fe7-0e98-4ebd-b06f-662c96c6bea1,66:05:00:EA:59:FF,661,724,708,724,5,2020-08-20 21:08:51,724,2020-08-20 21:10:30,489,a03957bd-6c77-4c41-9e96-ac88b002e107,1,,-,-
